,gene,log2 fold change,p-value,p-value adj
5561,SPNCRNA.1348,0.5259759118284115,0.4161100978335761,2765.0516001041133
5674,ngg1-antisense-1,0.21138220416526676,0.4166781778924403,2768.826492095266
4446,urk1,-0.08469542271034543,0.4166816884494371,2768.8498197465096
404,SPAC16C9.01c,-0.06201801405059348,0.4167739677281742,2769.4630155537175
6382,SPNCRNA.675,0.19787043932573664,0.41678851997516686,2769.5597152349837
3061,pfd1,-0.11644332524693889,0.4168032919293535,2769.657874870554
4575,SPCC1827.07c,0.1087613646649031,0.41699127227678423,2770.9070042792314
3370,pfa3,-0.09114878648888951,0.4171473443374607,2771.9441031224264
4464,cdc31,-0.12722614776822755,0.41726004306041853,2772.692986136481
4379,cox12,-0.13902537776453297,0.417353437983476,2773.313595400198
2003,dfg10,-0.11135928769058473,0.41748343395540455,2774.1774186336634
5956,SPNCRNA.193,-0.18130400443834804,0.41766296695994654,2775.3704154488446
5100,gst2,0.26118865774965677,0.417692522236385,2775.5668102607783
317,rga10,-0.05447366368945893,0.4179056563238669,2776.9830862720955
4290,ght5,-0.41447517408212514,0.41806957932082855,2778.072354586906
4080,mts4,0.07301583101197612,0.4181645215797689,2778.7032458975646
6165,SPNCRNA.436,0.20636947142845133,0.41838674217873917,2780.1799017777216
2858,fol1,-0.07087174573014768,0.41842428316546154,2780.429361634492
3345,yml6,-0.06002378689554847,0.41859294660345814,2781.5501301799795
1021,rho3,-0.11458800200036987,0.4186105362308532,2781.6670132540194
3665,SPBC405.03c,-0.09414154078311725,0.41862649794820284,2781.7730788658077
5176,SPNCRNA.100,-0.280109841842853,0.4188149649064734,2783.0254418035156
6530,SPNCRNA.81,-1.977330209000523,0.41882105768875566,2783.0659283417813
4858,SPCC569.03,-0.7350523465540717,0.41896205271390685,2784.002840283911
4687,spp27,0.11122014587747364,0.4191037410601379,2784.9443593446167
297,SPAC14C4.10c,-0.07974241390736658,0.41938406935118555,2786.807140838628
3971,ibp1,-0.09843609347404918,0.41954219745114174,2787.8579020628367
2466,spi1,0.09605285186383834,0.41962638898582405,2788.4173548108006
5469,SPNCRNA.1265,-0.194203619518377,0.4196810735148505,2788.7807335061816
3075,mad2,-0.1141564088176936,0.41971941126524637,2789.035487857562
2220,SPAP27G11.11c,-0.3223850062484542,0.42002855427386654,2791.0897431498433
876,rrp15,-0.13726161335690604,0.4200444594250905,2791.1954328797265
10,gaa1,-0.08116267057959467,0.420212988178976,2792.315306449296
34,SPAC1039.06,-0.07651344255406071,0.4202598293716049,2792.6265661743146
4267,tea1,-0.09698445305930793,0.4206891512382539,2795.479409978197
2914,dbp3,0.09787825028518318,0.4207404313892037,2795.8201665812585
3616,slx8,0.06292872942904033,0.4208905705141611,2796.8178410666005
4577,mog1,-0.07352631369912221,0.42107511100624573,2798.044112636503
3841,gyp10,0.13728411179746533,0.4213215839264769,2799.681925191439
3732,pre3,0.09024991181583564,0.42138068416745356,2800.074646292729
4807,coq5,-0.10079558759013588,0.42140728985063847,2800.2514410574927
5395,ynd1-antisense-1,0.14076577554944666,0.4217865011229329,2802.7712999618893
1913,cpc2,0.16304919857769767,0.42181296427838166,2802.9471476298463
2868,atp3,-0.07950212730758949,0.42192047575484437,2803.6615613909407
4648,SPCC23B6.02c,-0.1882709105200052,0.422057628506736,2804.572941427261
3395,rpc25,0.09125640957671045,0.4220825501224623,2804.7385455637623
5450,SPNCRNA.1248,0.3743571300236285,0.42224329478482103,2805.8066938451357
3720,ght2,-0.13867762201925962,0.4223192893386637,2806.31167765542
472,rad25,-0.07336148447501124,0.4223551295668927,2806.549835972002
6088,SPNCRNA.341,-1.0115583116798608,0.4224547794779314,2807.2120096308545
2439,irc3,-0.07685742438735954,0.42271402703622774,2808.9347096557335
1138,dap1,-0.13718317182861536,0.42271712069155365,2808.955266995374
1436,pos5,0.06435052874067165,0.4227541111558246,2809.2010686304548
6697,SPNCRNA.962,-0.17992928387978777,0.42276021957585674,2809.2416590815683
3467,bem46,0.09973768160923747,0.4228382181237662,2809.7599594324265
285,nob1,-0.0992095558700621,0.42284067958400695,2809.776315835726
6131,SPNCRNA.393,-1.3606014548021474,0.42314411878194114,2811.792669305999
190,hat1,-0.09833777981994025,0.42341851413437526,2813.6160264229234
5334,SPCC1672.03c-antisense-1,0.15952330645780322,0.42366887077277193,2815.2796462850697
4082,lid2,-0.07524484778768901,0.4239881761744848,2817.4014306794516
6128,SPNCRNA.390,-inf,0.42400236293172333,2817.4957016813014
6342,cid14-antisense-1,-0.2789951529097446,0.42401959334156536,2817.610197754702
518,sec62,0.06124167981787067,0.4241586246254587,2818.5340606361733
5413,SPCC663.10-antisense-1,0.5678903904985915,0.42424415634633694,2819.102418921409
5270,SPAC1039.07c-antisense-1,0.2551418036392327,0.42442151230824976,2820.28094928832
6294,SPCC1393.03-antisense-1,0.3323516400099293,0.4245430259610652,2821.088407511278
3009,ubr1,-0.10780492659056352,0.424627006254342,2821.6464565601027
2017,SPAC806.11,0.263485917840889,0.42464411859933904,2821.7601680926077
2902,rar1,0.1513062649419643,0.4246673470102993,2821.914520883439
3607,but2,0.18712268602694979,0.42482284791145375,2822.9478243716103
1967,ubi3,-0.16853656930639022,0.42491708011604346,2823.573997371109
3934,whi5,0.15289739946798295,0.42492248336031047,2823.609901929263
5127,rpp103,0.14550924744440885,0.42520103110298124,2825.4608516793105
2530,SPBC1348.11,0.56561629349944,0.425232577855169,2825.670479847598
1004,SPAC23C11.07,0.20001594352949856,0.4254357057015319,2827.020264386679
4171,SPBP8B7.26,0.16339281208126902,0.42550722659363216,2827.495520714686
5658,SPNCRNA.1436,-0.1845897888551754,0.4255483952488499,2827.769086428608
2489,izh2,-0.11117714408989318,0.4257450819288947,2829.0760694175056
6148,SPNCRNA.413,-0.29825138580379806,0.4258784672452075,2829.962414844404
6324,aps1-antisense-1,0.35988617125587674,0.4258974394191608,2830.0884849403237
6669,SPAC1F12.08-antisense-1,0.1107373904378623,0.4259621742430577,2830.5186478451187
1613,SPAC4A8.06c,-0.06801448870225736,0.42613104452143924,2831.6407908449637
415,SPAC16E8.05c,0.21632545793701183,0.4262801666211711,2832.631707197682
3659,SPBC4.02c,0.0666718065429825,0.42630903517010976,2832.823538705379
1160,zip1,-0.04633329533558208,0.42663020037351107,2834.957681481981
126,rpl22,-0.09178207524001922,0.4266381638853748,2835.0105990183156
3342,exg3,-0.12446662815914548,0.4266957703492361,2835.393393970674
4454,utp21,0.09708107639346855,0.4266959370433142,2835.394501652823
1469,rds1,-0.41658128689819457,0.4267938996256351,2836.045463012345
4142,SPBP4H10.18c,-0.09297677949672949,0.42695516603426187,2837.11707829767
917,rna1,0.09686226581105582,0.4270269485861631,2837.5940733550538
5155,cox1,0.48560580978926493,0.4272191123077481,2838.871001284986
4952,prp28,0.11166910386379854,0.42743533264881395,2840.3077854513685
2665,dpm3,-0.10007196938501517,0.4277325770063136,2842.282974206954
3618,pdi3,0.06593249461815884,0.42773309741078924,2842.2864322946944
482,glc8,-0.07358351345644715,0.4281086206058935,2844.7817839261625
3018,SPBC19C7.11,-0.07548438452795295,0.4282125749187966,2845.4725603354036
1659,nup37,0.1505178306020731,0.42845793014035227,2847.1029457826407
5582,SPBC1685.12c-antisense-1,0.24066131777350822,0.42887525424634887,2849.8760644669883
6220,SPNCRNA.501,-0.10830404043336618,0.42905799030106784,2851.090345550596
6112,SPNCRNA.373,-inf,0.42914501374926584,2851.6686163638715
2475,usp109,-0.11040649026892872,0.4292274588886893,2852.2164643153405
867,atp2,0.10325177794246823,0.4293908377932857,2853.3021171363835
2793,pop4,-0.10556455790710324,0.42940522165820716,2853.3976979187864
555,pdi2,0.09761312587985427,0.42943807083230623,2853.615980680675
2382,pth3,-0.1312643197440376,0.4294815740037713,2853.90505925506
6617,SPNCRNA.89,-0.46066581452240113,0.4296161945592478,2854.799612846202
1715,SPAC4H3.08,-0.5173719787526025,0.42963960769931064,2854.9551931619194
89,ctr5,-0.12484057500919314,0.4300449991734957,2857.649019507879
2616,fmd1,0.14673807396556945,0.4304389160899009,2860.2665974173915
3627,rad13,-0.04663978976789826,0.43068537566911413,2861.9043213212635
6636,SPNCRNA.907,-0.16465978325618366,0.430815878855643,2862.7715149957476
6695,SPAC26H5.04-antisense-1,0.17409719679443839,0.43109198610024513,2864.606247636129
4831,ski2,-0.07274774240227105,0.43115763343884994,2865.042474201158
6703,SPNCRNA.968,-0.20329776776909472,0.43120710428307174,2865.371207961012
2140,SPAC959.11,-0.1381340670222635,0.43206436593852005,2871.0677116614656
632,SPAC1952.06c,0.05040397850350109,0.43208617069197885,2871.2126042481996
4212,SPBPB7E8.01,0.1562573211991194,0.4325742113089154,2874.455634147743
1907,trm10,-0.0853835443142294,0.4328085567803853,2876.0128598056604
1410,rod1,0.09975860907567519,0.4328803597624633,2876.4899906215687
1805,SPAC5H10.05c,-0.09569773989040312,0.4331049940114484,2877.9826852060746
6486,SPNCRNA.77,0.10673672220363045,0.4332331847776306,2878.8345128473557
417,vph1,-0.07701791621930078,0.43359724640019504,2881.253702329296
820,SPAC20G8.02,-0.07643492216819983,0.4336036432450606,2881.296209363428
3229,cdc20,-0.11948644497044471,0.43361746301625737,2881.38804174303
4042,hip4,0.10628215981713429,0.43373567715595207,2882.1735747013017
3060,SPBC1A4.11c,-0.07722849535776544,0.43412562112842146,2884.7647523983605
3995,SPBC887.12,-0.07072792842054486,0.4342768544394474,2885.769697750128
4926,SPCC622.03c,0.13205345566345744,0.43429289463454457,2885.8762848465485
4128,ppb1,-0.07550086505575801,0.4346404170110475,2888.1855710384107
918,rrn10,-0.08553311415794804,0.4347913535245479,2889.188544170621
318,SPAC1565.03,-0.16914281095923495,0.43488968235176095,2889.8419392274513
5926,SPNCRNA.1688,-0.17379072626946704,0.4349701133734617,2890.376403366653
666,SPAC19B12.07c,-0.13638837899049186,0.4349831338402175,2890.4629243682452
2245,gid10,0.0544477982737189,0.4349943373229971,2890.5373715113155
1297,smd2,-0.11415508692101696,0.4354452128745232,2893.533439551207
3501,ubi4,-0.15175241173547022,0.4354637847419678,2893.656849610376
3804,spa1,0.08693903067341853,0.43554978153552626,2894.228298303572
2900,aim19,0.15520429167178168,0.43582422404465315,2896.05196877672
3076,ltc1,-0.052105614490817395,0.43587764363488646,2896.4069419538205
6706,SPAC694.03-antisense-1,-0.1316770066067811,0.43606002025836066,2897.6188346168065
5867,utp4-antisense-1,0.2775815031038486,0.43628132395414776,2899.089397675312
3240,nda3,0.0889149941083488,0.4362839322417076,2899.106729746147
1292,SPAC29E6.06c,0.11081144759813684,0.43632106915112057,2899.3535045091962
3691,mim2,0.14370061676384097,0.4364169398543498,2899.9905653321543
138,arp2,0.0681459496053608,0.43676511709828425,2902.304203118099
1623,tif303,0.08687387207816513,0.4376124938614524,2907.935021709351
5032,rnc1,0.22205266333821436,0.43764762092676324,2908.1684410583416
1479,cps3,-0.05890415481315498,0.43776585787117683,2908.9541255539702
1650,noc1,0.04823373772327628,0.43832637126089247,2912.6787370286306
1375,sec72,-0.134255153703008,0.43853384936808393,2914.0574290509176
3111,num1,-0.12699124420431843,0.4387367038140022,2915.405396844045
40,kha1,-0.10609224391652268,0.4388168884371654,2915.938223664964
961,iss1,0.10008724616386631,0.43903629012373124,2917.396147872194
3938,brx1,-0.10987494433959225,0.4390860900538437,2917.727068407791
1796,mes1,0.13999832292864056,0.43928476578302733,2919.0472686282164
2190,rpb7,-0.10372562857477542,0.4393629531077089,2919.5668234007258
549,SPAC17H9.08,0.07165520318222661,0.4393711478103899,2919.621277200041
3917,dis2,0.05070293157655238,0.4400431624728961,2924.0868146323946
2669,amf1,0.1145367602676126,0.44014052210424337,2924.733769382697
3711,utp15,0.04255051883224838,0.44041696088708904,2926.5707050947067
2250,SPAPB15E9.06,-0.20556633451494546,0.4405034238000224,2927.145251151149
4428,lnp1,0.09221325085167913,0.44061108689069206,2927.8606723886487
952,fra1,-0.06588803673409788,0.4406364977099707,2928.029527282755
2191,cta4,-0.1306491136003441,0.44064623195737374,2928.0942113567485
4131,SPBP4H10.07,-0.07385715769940888,0.440960247389793,2930.1808439051747
3109,sec13,0.10109812380853613,0.4410815982262183,2930.9872202132206
4876,mhf2,0.08218411698818522,0.44118498650472404,2931.6742353238915
5500,SPNCRNA.1293,0.3257451394380049,0.44124543706611574,2932.0759293043393
2373,ubc15,0.09368956040289936,0.4414412027525043,2933.376792290391
2941,cnp3,0.31217993599237825,0.4414776263696314,2933.6188272262007
1622,cdc3,0.09329977912567539,0.4417863928590524,2935.6705805484034
5722,SPNCRNA.1496,-0.20490722264416597,0.4424139484829951,2939.8406876695026
4558,SPCC18.10,0.060804752530323504,0.4426387113961179,2941.334237227203
4226,spc7,-0.0742612970692298,0.4426466258401087,2941.3868287075225
1706,ymc1,-0.13322232270214637,0.44286164842261333,2942.8156537682657
5326,ggc1-antisense-2,0.14208430220624949,0.4429872494488918,2943.650272587886
4698,yip3,-0.08406634084066426,0.44311157542264323,2944.476418683464
4986,inh1,-0.1068941374877888,0.44323683305847095,2945.3087556735395
5147,SPCPB16A4.06c,-0.4041174425419433,0.4434443066353764,2946.687417592076
3538,SPBC36.02c,0.39822548875095115,0.4436548381841776,2948.08639973386
5495,ubp12-antisense-1,0.1758771488655158,0.44393738831523,2949.9639453547034
5635,SPNCRNA.1415,-0.608002602207826,0.4440879414524207,2950.9643709513357
1616,cwf21,0.07277903527512526,0.4440961853724301,2951.0191517997982
6293,tdp1-antisense-1,-0.16074213148890812,0.44421314137920587,2951.796324464823
1001,pnk1,0.07495085149276251,0.44425324336635996,2952.062802169462
4147,rng9,-0.12788367988672864,0.4443499696123018,2952.7055480737454
2488,dnm1,0.05064817960971023,0.44439266864020277,2952.9892831141474
1190,nsp1,0.07210684936659023,0.44462735892124705,2954.548800031687
622,rrn3,-0.08280595190792522,0.4448413396271794,2955.970701822607
5769,SPNCRNA.1541,-0.38298042927418546,0.44485518887828834,2956.062730096226
6069,SPNCRNA.319,0.9350647020462302,0.4448648377075577,2956.126846566721
2917,hrd1,-0.07644349302600494,0.444864933059266,2956.1274801788227
2677,icl1,0.10282476302896135,0.4451872578797874,2958.2693286111876
4404,SPCC1450.15,0.05323906372934097,0.4452481092630698,2958.6736860530987
1352,nrd1,0.2799679171081273,0.4453784351725908,2959.5397017218656
6550,SPNCRNA.828,0.1342282343937764,0.4455858677488447,2960.918091191073
232,asl1,-0.1023160163440925,0.4456027564426138,2961.030316561169
68,vip1,0.1268539707206231,0.4460969950440815,2964.314532067922
1186,SPAC26A3.11,0.0851533687679046,0.44621319699312456,2965.0866940193127
5086,elp2,0.08363030535751259,0.4463236588853804,2965.8207132933526
5046,ubc12,-0.09688302146973463,0.4463958539652749,2966.300449599252
4032,rmn1,0.04669168492154957,0.4464024805134772,2966.344483012056
5224,gmh3-antisense-1,-0.39255495915031235,0.4464148297111187,2966.4265434303834
783,hem14,0.04255154566813825,0.44642457088508525,2966.4912735313915
3118,ath1,0.1280560238465076,0.44665264198652543,2968.0068060004614
3463,gem7,0.14487580088123267,0.44666634563917584,2968.0978667723234
2744,erg6,-0.07163550108924391,0.446930765710262,2969.854938144691
4889,mug42,-0.24008895982131712,0.4470593924131375,2970.7096625852987
4697,dbl1,-0.10507193139160492,0.4471485797117193,2971.302312184375
3824,tsc13,-0.06518138481815526,0.44736546964794566,2972.743545810599
1278,mtq1,-0.13417583952792417,0.44738695265007455,2972.8863003597453
5525,SPNCRNA.1315,-0.2997253342229814,0.44739125451680295,2972.9148862641555
3927,hsk1,0.06163463629373059,0.44773535334388603,2975.2014229701226
2915,npg1,-0.06850230943355802,0.4477501051385915,2975.29944864594
6058,SPNCRNA.306,-0.17059909833781678,0.4477888408846622,2975.55684767858
3066,SPBC1E8.02,0.0586781671608975,0.4480967867350558,2977.603147854446
5610,SPNCRNA.1392,-0.1261071607241921,0.44811496801593387,2977.7239624658805
4833,nse1,0.07644857139344524,0.4481722547529675,2978.104632833469
6278,atp3-antisense-1,0.349422949190787,0.4486336068519031,2981.170317530896
3482,cdc6,-0.09768758274487034,0.4488582558031564,2982.663109811974
3555,pmt3,0.06834066374743653,0.44893556205330043,2983.176809844181
1986,SPAC732.02c,-0.059477073310188006,0.4490704030514997,2984.0728282772156
764,ser1,0.08697758177224242,0.44944236137163507,2986.544491314515
66,ats1,0.11712356890570726,0.44952844457894237,2987.116514227072
846,SPAC212.07c,0.6072285439030028,0.44985418122181076,2989.2810342189323
1959,cld1,0.1510848429243882,0.44999738709403214,2990.2326372398434
529,bur6,0.06484158445493975,0.4500466381173749,2990.559910289956
4710,rpl1202,-0.218337464019998,0.4501129068756825,2991.0002661889102
6340,SPNCRNA.636,0.05641386595705879,0.4502114768458728,2991.655263640825
298,vtc2,-0.046449924646513444,0.45039143074989507,2992.8510573330527
6437,psm3-antisense-1,-0.14178095120851436,0.4505717862704721,2994.049519767287
6224,SPNCRNA.505,-0.17528060888594393,0.4507797781062509,2995.4316255160375
5377,SPNCRNA.1182,-0.15929832837015367,0.45089194816571,2996.176995561143
4571,pcs60,0.10611788444802803,0.4511663898275279,2998.0006604039227
3190,utp6,-0.11177400077912068,0.4513220630763506,2999.0351091423495
3086,ppk24,0.12374648779797245,0.45137644122121867,2999.396451914998
2579,sec26,-0.08068351351916414,0.45137816091335536,2999.407879269246
3750,SPBC530.02,-0.3130711082396621,0.45153461826750874,3000.4475383875956
3402,tfb4,-0.06162813136441313,0.4518146677375088,3002.3084671157458
4861,SPCC569.06,-0.10038499436569197,0.4518244034577825,3002.3731609769648
1052,rpb2,-0.07678929235838049,0.45186373250120637,3002.6345024705165
6237,SPNCRNA.519,-0.18612886771698872,0.45188576892575927,3002.7809345116702
2397,pac1,0.1031443460035238,0.4520056627949237,3003.577629272268
5476,ckk2-antisense-1,0.4317469155491216,0.45203774339006464,3003.7908048269796
2357,gid9,0.08497352451885057,0.4527335483581916,3008.414428840183
6322,SPNCRNA.619,-0.0792775532297351,0.45285543629711,3009.224374194296
1053,sib1,-0.12280348869341602,0.45291794939059016,3009.639773700472
5994,SPNCRNA.237,0.2285717415410425,0.45293436528145825,3009.7488572952902
3663,ade1,0.10132941101152865,0.45300537974460653,3010.2207484029104
23,mcp3,-0.12549139526081893,0.4530113724737699,3010.260570088201
3983,new14,1.4692255498218572,0.4532816557934197,3012.056602747274
1378,abc4,-0.13247486632934913,0.45354729107472114,3013.821749191522
1716,SPAC4H3.09,-0.14396794219655867,0.45362141694155134,3014.314315576609
4063,SPBCPT2R1.04c,-0.523113357884555,0.4536270551384973,3014.351781395315
3311,pof4,0.15888969996322064,0.45366877773117986,3014.6290280236904
2936,pyr1,0.13653381123276373,0.45370491983456374,3014.869192300676
6213,SPNCRNA.491,0.14697139412401738,0.45408257597273927,3017.3787173388523
3408,SPBC30D10.05c,0.08756718642110849,0.45428590120761847,3018.7298135246247
6600,SPAC31G5.21-antisense-1,0.1554348109904518,0.45448276198532145,3020.037953392461
1997,ahk1,-0.10001509349017436,0.4545274204329205,3020.3347087767565
677,imp3,-0.10618713812199293,0.45456293746079934,3020.5707194270117
5739,pvg3-antisense-1,0.45036895605711347,0.45460661827809834,3020.8609784579635
5967,SPNCRNA.205,0.13745827668838428,0.4547351152706144,3021.7148409732326
4511,taf6,0.07897862848416731,0.45487631735698364,3022.653128837156
3789,ilv5,0.15954207174922527,0.45501295967878297,3023.561117065513
127,mtl2,0.19851947945010795,0.4550994341237523,3024.1357397523343
1553,nsk1,-0.07521439674053738,0.45562839755123297,3027.650701727943
4755,ado1,0.10266242294020128,0.45572710726862686,3028.3066278000256
4554,caf1,0.05962333066164324,0.4557719964982403,3028.604916730807
2913,SPBC17D1.05,0.11962622672299113,0.4558095004743755,3028.854130652225
3548,git7,-0.09910886303787199,0.4558905411578572,3029.392645993961
1699,idn1,-0.07956530493784914,0.45614530215887816,3031.0855328457455
4692,set7,0.11660620076144708,0.4561823229969241,3031.3315363145603
1095,rbx1,-0.11237812034290516,0.456610510284975,3034.1768408436587
5564,SPNCRNA.1350,-0.16032238454055817,0.45669891350193403,3034.764280220352
1828,erg25,0.12130431112662313,0.4567920893863614,3035.3834339723717
3967,dcn1,0.06101385297666525,0.4568698395117198,3035.900083555378
5821,SPNCRNA.159,-0.17494551642093312,0.4568738974162241,3035.927048330809
5753,exo1-antisense-1,-0.166113583438195,0.45696689070188634,3036.544988714035
4388,ist1,-0.0804658678821819,0.45702536057630083,3036.933521029519
226,tim8,-0.1286797856515426,0.45709125665225603,3037.371400454241
5568,sda1-antisense-1,0.2632240412598913,0.4572036934625179,3038.1185430584314
774,rsc58,0.11803925772038275,0.4572243426375293,3038.2557568263824
4478,utp13,-0.08426602827332831,0.4572283996556282,3038.2827157116494
3715,rsc1,-0.08476076303526524,0.4574979718250296,3040.0740227773217
3310,sap14,0.15545373721488293,0.4576919542364484,3041.3630359011995
1695,rpc2,0.09361114172274286,0.457858925107845,3042.47255734163
5793,pof10-antisense-1,0.08266416235916034,0.45797789901453,3043.263138951552
6609,SPNCRNA.882,-0.13675752947612327,0.4580598718278148,3043.8078482958294
1667,mrpl28,-0.1528202303460789,0.4584654914927834,3046.5031909695454
8,dld1,0.10951509528109409,0.4584788398347215,3046.5918907017244
1183,smb1,0.08698514903742456,0.45872461564761446,3048.225070978398
4775,dal51,-0.07710471335189989,0.45877630361213506,3048.5685375026374
660,SPAC19B12.01,0.06416450051270578,0.45884142776447634,3049.0012874949452
6582,SPACUNK4.09-antisense-2,0.09829754053970335,0.45931108411487487,3052.1221539433436
4380,trp3,0.11751146410187734,0.45941368576881225,3052.8039419337574
1489,rpt5,0.08511970163012011,0.4594392484378723,3052.9738058696616
1044,pho842,0.24335907815277957,0.45949626258187604,3053.352664856566
424,tae1,0.1255844795468518,0.4595381943839252,3053.631301681183
995,mrp51,0.05841611312762543,0.4596201060408105,3054.1756046411856
147,sxa2,-0.055157506809640246,0.45966755820471195,3054.490924270311
3726,dss4,-0.16227758755758154,0.4598126993038967,3055.4553868743933
4189,SPBPB21E7.06,-1.0294295300991954,0.4598894572761164,3055.9654435997936
1735,alg13,0.069347903079766,0.46005240690815996,3057.0482439047228
4859,SPCC569.04,0.2105032564820056,0.4603595104207816,3059.088946746094
1603,SPAC458.02c,-0.058439856726350985,0.46037135963800213,3059.167684794524
1484,nde1,-0.31864939004015475,0.4606299187828834,3060.88581031226
4186,SPBPB21E7.02c,-1.4302304079340464,0.46064985427121985,3061.018281632256
3814,SPBC609.01,0.2034450329603581,0.4606554374106018,3061.0553815934486
4437,SPCC162.02c,-0.07606610491232933,0.4608654571863149,3062.4509630030625
5388,wtf11-antisense-1,-0.1852352211290363,0.4609379124825559,3062.932428446584
6364,snoZ,-0.13658931778770886,0.4612085434901073,3064.730771491763
3634,lac1,-0.0662039203212363,0.4612222280811762,3064.821705599416
1211,pot1,-0.052671478408864186,0.4614575339207304,3066.3853129032536
3893,mim1,-0.10812508221144726,0.4617993843345649,3068.6569089031836
875,erd1,-0.10877854117712422,0.4618033301458211,3068.683128818981
3540,cys11,0.1239547330593929,0.4619160119155308,3069.431899178702
4019,gmh4,0.1273243613329097,0.4621408660390631,3070.9260548295742
5030,ctt1,-0.29550784595262564,0.4625487852734327,3073.63667814196
4371,fmd3,0.1641343931894486,0.46264290792290197,3074.2621231476837
1014,mdm28,-0.04578257600184644,0.46275637198705166,3075.016091853958
5250,map1-antisense-1,-0.27984337263039843,0.46281136133239253,3075.3814960537484
3209,SPBC25B2.08,-0.13377622422567656,0.4628793027688053,3075.832966898711
6459,SPNCRNA.745,-0.3176056842289983,0.4628835154670232,3075.8609602783695
892,lys3,-0.04858493328130731,0.4632379213512555,3078.215987379093
3393,tkt1,0.15073993631436042,0.4632447440414761,3078.2613241556087
4298,iec3,-0.08520307130059498,0.46325077163943285,3078.3013775440313
6471,SPNCRNA.756,-0.12683164225746774,0.46334278287354136,3078.9127921946824
4070,tra1,-0.15609300863499176,0.4635800674958812,3080.4895485101306
1924,rpp40,-0.1041378897642585,0.46381084856199495,3082.0230886944564
1365,SPAC2G11.09,-0.10328335862438376,0.46382572106637976,3082.1219164860936
3579,dph1,0.06287517878739,0.46416324908896134,3084.364790196148
149,lcp1,0.08495178009632169,0.4641964546372337,3084.585441064418
1944,SPAC6F6.04c,-0.07449827595379535,0.464475748050179,3086.4413457934393
3819,cwf11,-0.07294316333910499,0.46479775176237004,3088.5810604609487
5200,SPNCRNA.1021,-0.12500948366319137,0.46480225212928217,3088.61096539908
1092,tsr1,0.05344161409468044,0.4648440388227032,3088.888637976863
5221,SPAC1952.08c-antisense-1,0.188092707276423,0.4648826112056651,3089.1449514616447
4565,SPCC18.17c,0.09436600575909751,0.4649163702221556,3089.369280126224
140,mug95,0.26174986187071614,0.46513537107216807,3090.8245407745567
2698,SPBC16A3.02c,0.1730649754098943,0.4655310565239239,3093.453870601474
1177,myh1,0.06571110249653733,0.4657960524827559,3095.214768747913
4600,dcr1,-0.07738841809230954,0.46585565884898217,3095.6108530514866
3839,nog1,0.07339430874309294,0.46588737534159297,3095.8216091448853
5716,SPNCRNA.1490,-0.17702037226838466,0.4660057361136154,3096.6081164749744
4280,nad1,-0.09440939866538793,0.46610853967058075,3097.291246111009
5387,SPCC1281.04-antisense-1,-0.0927896665973774,0.4667631991262936,3101.641458194221
1555,rpl2301,0.20725799490857472,0.4667988318603896,3101.878237712289
1721,rng8,-0.09671533741687074,0.46718769995208886,3104.4622661816306
4072,yar1,-0.1564675305308245,0.4678716422517959,3109.0070627631835
2260,ost3,-0.08611202267324593,0.46793162514906195,3109.4056491155166
6343,mcp60-antisense-1,0.7851243001092184,0.46826901035296786,3111.6475737954715
267,sfc2,0.08516047267046514,0.4684009880314941,3112.5245654692785
4732,pmp20,-0.1310758645582427,0.4687455170143361,3114.8139605602632
300,rad17,-0.04590491914991485,0.4687802681380201,3115.0448817771435
1718,ppc89,0.07599192073984591,0.4690467359650643,3116.815560487852
927,snt1,0.189188027883136,0.4690993950415129,3117.165480050853
2322,npc2,-0.08763886912026007,0.4691283619470108,3117.357965137887
858,tim10,-0.11820410980578334,0.4693242082175767,3118.6593636057974
3461,SPBC32F12.12c,-0.11839193491987052,0.46935452805690614,3118.860838938141
4769,SPCC417.04,0.17213545119799684,0.46936578991098254,3118.935673958479
1381,asc1,0.08764193614780634,0.4695589999188612,3120.2195544608326
3577,lys9,0.08527142390108314,0.4696702074658321,3120.9585286104543
5903,SPNCRNA.1666,-0.1780375532872936,0.46973743886342567,3121.405281247464
1090,SPAC23H4.13c,-0.0915251077751745,0.4699624960047014,3122.900785951241
861,mak16,0.09419652938916162,0.46998300952813843,3123.03709831448
6227,SPNCRNA.508,0.72401994645081,0.4700471527878064,3123.4633302749735
4878,dph5,-0.10792939431304364,0.47030981085006207,3125.2086930986625
5028,SPCC757.05c,0.10362681658081337,0.47053536262340745,3126.7074846325427
3476,act1,0.1802805425379447,0.47057546200069633,3126.9739449946273
5880,spo4-antisense-1,-0.08953953258420395,0.47059898658859145,3127.13026588119
616,shm2,0.0880100465099685,0.4706100590518113,3127.2038423992863
5143,opy1,-0.059969762313602,0.47076866793235794,3128.2577984105187
5498,SPNCRNA.1291,-0.17821011922162436,0.47094538667824426,3129.432094476933
1781,mtx2,-0.10147769959546638,0.4709695057460165,3129.5923656822797
745,tls1,-0.08278782890499822,0.4711496514348418,3130.7894337845237
3935,clr3,-0.058410363730035005,0.4711714697956213,3130.9344167919035
3756,SPBC530.08,0.07334519970066916,0.4714199416421475,3132.58551221207
904,dak1,0.11615890913558938,0.47165195590125175,3134.127246963818
2292,eme1,-0.08752549706807,0.4717804937261333,3134.9813808101558
2300,dop1,-0.10756012645590618,0.4718186200207988,3135.234730038208
5298,SPNCRNA.1110,0.09582403063639587,0.47183836612675234,3135.3659429122695
