,gene,log2 fold change,p-value,p-value adj
5333,mis18-antisense-1,-0.3477892486081693,0.13172825066073984,875.3342256406163
3208,mmb1,0.1851290148043615,0.13182028960031802,875.9458243941133
6629,SPNCRNA.900,0.5353500027577831,0.13187080265538806,876.2814836450536
3245,cyc3,0.26391016782415244,0.13201545940052273,877.2427277164735
470,SPAC17A2.11,1.0501069126187157,0.1325415079725112,880.738320477337
5792,SPNCRNA.1562,0.3018531254044496,0.1326177554058436,881.2449846718308
48,arp9,0.15596089689427464,0.1327841454961878,882.350646822168
381,irs4,0.1981149677534625,0.13351691191945533,887.2198797047807
4582,atp5,-0.24253268005769058,0.13380377699037443,889.1260981010381
3157,nfs1,0.1317864480959666,0.13422871506148937,891.9498115835969
296,agn1,-0.1818674023574735,0.13428289190213188,892.3098166896664
4721,hem15,0.19010067935424557,0.13432852901695233,892.6130753176483
6320,rad8-antisense-1,0.2626305429954607,0.13433873085034834,892.6808665005647
1307,vma16,-0.27257047197797085,0.13439489801409313,893.0540973036489
6366,pol4-antisense-1,-0.21303010605147288,0.13457186833573082,894.2300650909312
3326,app1,0.0946402862625615,0.13491612238395634,896.5176332413898
5591,SPNCRNA.1375,-0.7589113046747296,0.13506486760284045,897.5060452208747
2556,swf1,-0.2473822630603236,0.13519544144561993,898.3737084061445
8,dld1,0.23682836573954968,0.13540861687209935,899.7902591151002
3881,ubp14,-0.10204626572070076,0.13548231288453952,900.2799691177651
6271,atg1801-antisense-1,0.5947327257815884,0.13558572860703821,900.967166593769
4620,wtf20,-1.0275830240469883,0.1357611484797888,902.1328316481965
2987,rad60,0.13114015201639473,0.13597835833928412,903.576191164543
71,psm3,-0.10922751582186653,0.1360286951770229,903.9106794513172
4077,toc1,-0.14034945133524465,0.13612692089159853,904.5633893246722
1783,snd302,-0.14114281000416343,0.13614209932189641,904.6642499940017
4457,mis16,0.15282283489111,0.13623098061005653,905.2548661538257
4553,rsa4,0.22996994294358944,0.13625623929207514,905.4227100958393
975,mug35,0.4333589217350541,0.13630161009636707,905.7241990903592
2264,trm5,-0.11819424771110153,0.13638453429426348,906.2752303853808
2610,mrp15,-0.200888424093586,0.13640768081189575,906.4290389950472
4003,spc1,0.2717819423313643,0.13699984510432145,910.363970718216
1216,mug56,0.1349173564763235,0.13707551137184942,910.8667730659395
5092,cut15,0.10335731148606916,0.13713312823494136,911.2496371211854
5517,SPNCRNA.1308,0.6680500434624351,0.13729292764217862,912.311504182277
5538,SPNCRNA.1327,-0.399639534603683,0.13732078727717256,912.4966314568117
4175,thi5,-0.21446058409632868,0.1373390114407931,912.6177310240702
4216,grt1,0.5736445093259517,0.13734297125704487,912.6440440030632
6329,rps2601-antisense-1,-0.30305935104708687,0.1373716105443118,912.8343520669519
3438,mde2,-0.5038114814860304,0.13743411771621625,913.249712224257
