,Sample,Lifespan,0.0025percent_MMS,0.0075percent_MMS,0.6M_KCl,0.6M_KCl_200mM_MgCl2,1.5mM_TBH,100ng.ml_Rapamycin,10mM_caffeine,10mM_caffeine_100ng.ml_Rapamycin,10mM_caffeine_5mM_LiCl,10mM_HU,10mM_HU_0.0025percent_MMS,10mM_HU_0.0075percent_MMS,10mM_HU_5mM_LiCl,10percent_EtOH,10ug.ml_calcofluor_10mM_HU,10ug.ml_calcofluor_150_NaCl,10ug.ml_calcofluor_200mM_MgCl2,10x_Antimycin,10x_Antimycin_5.7mM_Arginine,150mM_NaCl,150mM_NaCl_0.0025percent_MMS,150mM_NaCl_0.0075percent_MMS,150mM_NaCl_200mM_MgCl2,1mM_TBH,1x_Antimycin,200mM_MgCl2,20mM_Arginine,20mM_Aspartate,20mM_Aspartate_20mM_Lysine,20mM_Aspartate_20mM_Serine,20mM_Glycine,20mM_Glycine_20mM_Isoleucine,20mM_Isoleucine,20mM_Lysine,20mM_Proline,20mM_Proline_20mM_Lysine,20mM_Serine,20mM_Serine_20mM_Arginine,2mM_H2O2,2percent_EtOH,2percent_Fructose,2percent_Galactose,2percent_Galactose_2percent_Glycerol,2percent_Glycerol,2percent_Glycerol_0.0075percent_MMS,2percent_Glycerol_2.5g.l_NaAc,2percent_Glycerol_2.5g.l_NaAc_20mM_Arginine,2percent_Maltose,2percent_Maltose_100ng.ml_Rapamycin,2percent_Maltose_150mM_NaCl,2percent_Maltose_2percent_Sucrose,2percent_Sucrose,2percent_Sucrose_100ng.ml_Rapamycin,2ug.ml_calcofluor,2ug.ml_calcofluor_150mM_NaCl,2ug.ml_calcofluor_200mM_MgCl2,2ug.ml_calcofluor_5mM_LiCl,3mM_H2O2,5mM_LiCl,5mM_LiCl_150mM_NaCl,5mM_LiCl_200mM_MgCl2,antimycin,EMM,EMM_Low_Agar,EMM_M,H2O2,JB1197_2days_exhausted,JB1197_7days_exhausted,JB22_2days_exhausted,JB22_7days_exhausted,JB762_2days_exhausted,JB762_7days_exhausted,JB889_7days_exhausted,NaN3,oligomycin,Sc_2days_exhausted,YES,ratio
28,JB874,9.05062511421777,-0.0811059467663184,0.900356599851824,-0.539556213128016,-0.742092974983839,0.0067481020950974,-0.0226567697148749,-0.376147214929366,-0.319491464145521,-0.906115851945675,0.0495099724323381,-0.523210693242744,-0.169352046166631,-0.187519355251811,-0.0060042686562072,0.210365404006893,-0.869329944382599,-0.234023806496813,0.175910387098517,0.304011256355216,-0.476712617199344,-0.228431654744469,0.81797165482025,-0.370875720656449,0.196377614025905,0.0709345741950091,-0.430770911757301,-0.187334510988773,-0.81248505951139,-0.201326643937183,-0.631224795137808,-0.562675491547134,-0.688169408458085,0.0538690485267202,-0.208122518203513,-0.907211605823581,-0.627743290942842,-0.184590135509986,-3.13251160380115,0.111138272560518,-0.0891838566223734,-0.238194398403571,-0.580157079732502,-1.13607543989215,-0.433053922444195,-0.0377251477257185,-0.754360411801768,-1.26374597121776,-0.3008888373375,-0.439207950182022,-0.218179361649766,0.211289872414565,0.0630486008107369,-0.094538805297993,-0.311985426370785,-0.631401482922197,-0.246288413817533,-0.81476566036723,-0.0028270582725818,-0.665201185342007,-0.877496228275777,-0.428839232362175,0.0012250729223228,-0.083203815328806,-0.0993509062213193,-0.0124404502792738,-0.0866089228178781,0.196620692299937,-0.0752551028835501,0.0484996033793649,-0.384239312888582,0.159151621709047,-0.0201403125765401,0.137098582751304,-0.165511421685449,-0.0637167600933625,-0.190517445489658,-0.254720870000336,0.1301131922751072
29,JB875,10.6926994129838,0.152149714520948,0.934093623718817,0.229755591487987,0.55168936781172,1.2687560343933,0.038827192526657,0.0338134735473487,0.0525855626272433,-0.52843120784387,0.31006414942326,0.887612470898637,-0.0327385640162753,-0.655179300849984,0.304924418217023,0.924710683375494,-0.804035660633433,0.221638024029565,0.0212569849887505,0.29490166876635,-1.03640269097694,-0.522501295609028,0.249404867535697,-0.549459046915053,0.130635978059826,0.0962860013449973,0.227200834762174,-0.453247778269437,-0.355014008148109,-0.250684209924924,-0.682307272969467,-0.502657805080269,-0.81877039238563,-0.270066936402039,-0.312412987627093,-0.985380989481701,-1.44383468131045,-0.245266683994932,0.0842576366645506,0.0364362463247821,-0.423658498433262,-0.124318044530327,-0.217122098389312,-1.32879498608228,-0.42628788078698,0.0865350076645913,-1.15612063273571,-0.958411032555052,-0.14018553776986,-0.34755999298181,-0.816650951837157,0.3209791143335,0.0929701363110214,0.0225742973013262,-0.148253496260009,-0.67185881540468,0.255963455405743,-1.19578598609524,0.0147160964300382,-1.33377122196565,-1.60246324892567,-0.301485198740481,-0.0501896825971649,-0.160960153523219,-0.0291323638288099,0.104106565604057,-0.107339375232751,0.255095419227417,0.20854309874674,0.22303344440098,0.201710721993848,0.198239401905055,0.173066667794769,0.264080576289253,-0.148538490448649,-0.0655329458161383,0.139229410711473,-0.300629461604603,0.1392689952244663
30,JB878,10.7382999055109,0.219675343144091,1.85133394275665,0.343220123426412,0.379621306739995,1.52996025575533,0.362897534355625,0.23638077593487,0.490592775317918,0.0603392171205879,0.512532443444038,0.431260860866768,-0.217169939184574,0.941513274411527,0.402824350011325,0.948017436309955,-0.139654865992862,-2.36623617420413,0.383694010304699,0.512542049056404,-0.0541279957921765,0.10587163770946,1.45928081734299,-0.0078382851752755,0.973584008877132,0.446218904769019,0.0132434828605698,-0.303728707398325,0.261588063522868,-0.0032260511200779,-0.0966774278710122,-0.542136273977314,-0.0519392719266282,-0.134570419666847,-0.109879800133657,-0.650025053774063,-0.532257467502302,-0.0742678772593561,0.736740080762942,0.168715156154239,-0.263542224034843,0.22485762240316,-0.399634229195061,-2.00467634224415,-0.468339533403196,0.987430424078609,-0.681551630399787,-0.496703405990457,0.0623883897986202,0.0111935165781413,0.275130505912217,0.539872097570523,0.463108827951718,0.288488514661253,-0.0957293268436574,-0.136688018436981,0.0690914751050565,-0.652570196154765,0.146376521880275,-0.614887417078364,-1.31945006420893,0.0247227424042461,0.213950247002632,0.308130880474768,0.414396747362434,0.43668676252772,-0.0489256034278217,0.279496898592489,0.186407054830708,0.222574204210419,-0.300707435162662,0.337347019200408,0.252302471813055,0.270734080730551,0.131163609235219,0.0068934976058047,-0.147825785959926,-0.0147342799034279,0.0213164116951658
31,JB879,11.2469037950249,0.166747668836378,1.34217421865956,0.0271100647829577,0.223286408762425,2.24480118453663,0.110695156098902,0.163391389556728,0.560178439903127,0.337188873451066,0.207865313402023,0.2989391454738,-0.212744797502762,-0.43072124266733,-0.236279942459914,0.496448597308919,-0.898247353168371,0.0584556309752719,0.201123616671937,0.33440016288459,-0.850424731441611,-0.328035404493824,1.09738955947465,-0.0809138959298205,0.686844814651394,0.181803719762353,0.0524112376192495,-0.140611142863402,-0.700546279793972,-0.0088227577478899,-0.262993214898714,-0.261065803502368,-0.04916971510165,0.0206163821161773,0.0325534271199697,-0.280995618492929,-0.149838069141565,-0.0896589264424239,0.105251436611671,0.199913193749117,-0.198232674369654,0.16027416459244,-1.04480591666583,-1.17092134997401,-0.0602035694610662,0.693928425008992,-0.727970569418702,-0.685742882873772,0.0339142604144722,0.079208640953627,0.110670909398693,0.294191290773133,0.188233838736988,0.218256734752977,-0.0791106953788151,-0.624368070451833,0.0783970998977423,-1.18054894392878,0.153795553452821,-1.30626752716208,-3.4214258037707,0.052094215971761,0.0481729636162863,0.0263489353813344,0.299297864993725,0.263745546019921,0.0254813114122397,0.270029263937106,0.142715719067126,0.140220003957782,0.0154565588647142,0.276138813892295,0.123793280254578,0.297235205499016,0.134818291326026,-0.0851458568028214,-0.006298407321709,-0.13706949213417,0.0700569218369391
32,JB884,7.81531558510763,-0.369157003606492,0.157500941916605,0.0435162139792193,0.265091768160627,2.103414158502,-0.0509236362393126,-0.234138719953539,-0.0759275071543427,-0.399875452381831,0.0453584748336528,0.499707628998483,-0.177234650691001,0.133188102478566,-0.133950155297035,0.599157412431548,-0.554229596600784,-0.201472894102672,0.0298557287120758,0.152652359723239,-0.475568848706844,-0.287891466878843,0.489976370376809,-0.284009414875715,0.829137828627152,0.0043875922246393,-0.206423554465838,-0.35621229743639,-0.768691247141345,-0.329876147173511,-0.51788156887338,-0.743105392472172,-0.485791270000501,-0.675786609759037,-0.404987334979702,-0.961959159383345,-1.52246143771897,-0.129538794325077,-0.249853728700794,0.103328657208647,-0.0614727896184036,-0.085078205964445,-0.156806324688882,-2.09495095470679,-0.343716085822343,-0.252893609450808,-0.76911660202492,-1.06003212826462,-0.217919552724514,-0.22736715886294,-0.112512751320103,0.281592594902766,0.0755444524088371,-0.0558637854969537,-0.357105546444595,-0.600226322300298,-0.0394125484437911,-0.811438211453843,-0.0748182442960273,-0.739080359433692,-1.45125314354685,-0.214896806638781,-0.0864843884460152,-0.0913425271424924,0.0913959784126212,0.0784980818923524,-0.1895274985325,0.150557799059697,-0.0826567237307152,0.0379114526807154,-0.0292904585879043,0.161681676870545,0.0082681047055895,0.0980041033786328,-0.184729380891022,-0.242692025535831,0.0242554341600339,-0.323014534262949,0.0412706040757585
33,JB899,3.06907773525907,0.518387354721944,1.79607944522304,0.505440548736856,0.366756619754165,3.47517737535003,0.647770532581276,0.229056846594032,0.283974055747404,0.19894040448123,0.439193258748928,0.179397897415448,0.146415080092574,0.649587308974747,-0.138819105365388,0.572861143145835,0.402735008897655,0.506791956798464,0.503602676915999,0.594336206412511,0.25633146946771,0.570601145754139,1.55836829612116,-0.0543622991998056,1.50344826662008,0.401186578672619,0.143971596252371,0.332320496478189,0.528215427927574,0.635078442581148,0.232035415881871,-0.396749689454584,-0.184848790111808,0.611811981185155,0.0255756313037599,0.0279937916576023,-0.49008916175247,0.322460526039449,0.688063041767277,0.66424166593085,0.0589782736042508,0.307592720060729,-0.111890220006469,-0.600190875226591,0.239662150338055,0.172009225622521,-0.110539188042853,-0.183678883122489,0.217693759324335,0.442425717531042,0.444072620991924,0.819661180371466,0.846633479665744,0.654902949110373,0.341129788064321,0.255357552737427,0.432083785360552,0.124185366057833,0.38398301474708,0.354174570570105,0.588724443727262,0.350619149724771,0.410326751083912,0.556223383556552,0.520386370672023,0.679398003471239,0.351163004642744,0.448572556601983,0.281082470817719,0.333482301205422,0.165904320574993,0.545875685830991,0.426110083397622,0.528919465323187,0.194844362568087,0.349913147174375,0.0345103639397098,0.226001081056878,0.2098923093385885
34,JB900,10.3886455098277,-0.127734587051107,1.04373453013994,-0.165506984539675,0.027524907826747,0.524395545236282,-0.112722301843472,-0.347923020840189,-0.607482860348765,-0.353274654838063,-0.384260825214259,0.0438504724552601,-0.599111312772191,0.526930708372364,0.300575875012013,0.527800306265483,-0.112018394786134,-0.491397533052284,-0.110210480755111,0.0350661274689222,-0.309924197537147,-0.110463529124436,0.838777622957551,-0.243032703691463,0.544294505808777,-0.163803319669036,-0.536145490870342,-0.513340893861053,0.19265946001805,-0.220549306789547,-0.676834130741222,-0.595067907830764,-0.404228170221776,-1.00792857617838,-0.202338731529349,-1.51828660151172,-1.12491852342176,-0.655792153389906,0.294082528535248,-0.0853102115496054,-0.06299459833449,-0.141425434798662,-0.59764809879189,-1.58177047143606,-0.368501270063084,-0.359818469285325,-0.432515277073878,-0.426019643496294,-0.325091026189445,-0.250185469991278,-0.228959424253407,0.211481767220758,0.153352153384175,0.105818362507718,-0.465864007393736,-0.378500649888615,-0.376296486184141,-0.202836534997614,-0.284757686135442,-0.357749056840487,0.331694845845642,-0.422673951352175,0.0026619729831164,-0.320608653495084,-0.0474853425030915,-0.0351624057944052,-0.31192178785206,0.154188361729623,0.0168489280540557,0.201353164143037,0.131133293400027,0.112265187285533,0.0421975674014649,0.150472149283064,-0.285973510113887,-0.264417299337623,0.000593714790074,-0.348371771518371,0.2249664374809911
35,JB902,12.9543635005242,-0.0388390344546643,1.03746796981636,-0.10897253392462,0.0716534005613614,1.80812303895962,-0.380571489745543,-0.433366528320498,-1.11655974390608,-0.645546688316073,-0.292234429616087,-0.238957378109818,-0.123638263189934,-0.240558186359772,-0.504089264941229,-0.0731885837675104,-0.216596380359482,0.0691321876071667,0.0206300175434379,0.173497726511295,-0.171119184127218,0.0875154100527879,1.00844200183184,-0.213486149841059,0.44584890607739,0.0609415432678037,0.0150744661805329,-0.348925013544063,0.616721125499824,0.0610714027519676,-0.455791849190376,-0.760207388326573,-0.118157725965098,-0.327745551894738,-0.108674711011873,-1.0518928303401,-0.864552579024247,-0.403348084532686,-0.9167616189343,-0.152406014161215,0.050796053781171,0.0708390447001132,-0.22250806062024,-1.01704002734948,0.113204381578024,0.227960604557281,-0.341457008851038,-0.541291999247747,-0.0758968288539866,-0.608095658026752,0.231722003649875,-0.087276679025462,-0.02134118886872,-0.509353445803851,-0.220406077533619,-0.269602565260814,0.0168144689373882,-0.177071083796832,-0.228971803513715,-0.404322288326376,-0.179337107773143,-0.0162687602569672,-0.232677336511238,-0.167496766166263,0.13727564675129,0.213609435148533,-0.439635470789679,0.339598398437236,0.0334592709296323,0.179992893135392,0.0575174607390203,0.308055296875226,0.118689512229573,0.236846227519039,-0.404077869104008,-0.313222813933614,0.148574333512283,-0.344964126704229,0.1899990577210393
36,JB910,5.46464070998728,-0.235526811482985,1.1656924065868,-0.613063932129755,-0.2865947779676,-1.12692155900869,-0.376714062629836,-0.984540582319855,-1.55302664598711,-2.65838852135066,-0.73838577736667,-0.919434263962168,-0.796527052876394,-1.59200866269183,-1.34466892626263,-0.840413627364029,-0.380288170208753,-2.96267499502676,-0.350900585721961,-0.0576362377779646,-0.37855797885596,-0.190036569046974,0.850007465398679,-0.376625751462173,-0.457112013041783,-0.200379358271761,-0.500648518018056,-0.924998691242284,0.490595282478058,-0.676522874847472,-0.833223654735657,-1.52582677690278,-0.459415926899914,-0.410823431560317,-0.855896982622928,-1.21558873935646,-2.04621660822857,-0.752255074099729,0.13927916112405,-0.295566133115419,-0.776367423295952,-0.223633581375333,-1.12733248070573,-2.22754412193992,-1.23890046609098,-0.201886207837586,-1.72731543672902,-1.6043791873469,-0.464611417078729,-0.796002344974596,-0.12649685000142,-0.0507584200953432,-0.191403555277204,-0.479646066942568,-0.332066725754952,-0.288593805262731,-0.110864696046203,-1.01300964414265,-0.368959104963338,-0.833908041511022,-0.946520069604937,-0.180698208781967,-0.401019635584778,-0.466093996130222,-0.222213635645904,-0.203996262247795,-0.460217568277584,-0.382677764237174,-0.529394714795354,-0.437874961906078,-0.184963513112766,-0.277116275794039,-0.283342621354138,-0.28095061909077,-1.11221016368216,-0.461462763038244,-0.665734312939736,-0.497980700508652,0.3943935148191311
37,JB913,10.5577893107875,-0.201787308735391,0.882799312809758,0.0668957423907944,0.38434825511682,-1.88102108562415,-0.201110011012308,-0.274122535188069,-1.15054725310814,-1.10042263411363,-0.148404225093869,-0.485535421140024,-1.13789406207787,-1.14862981286373,-0.721314869334282,0.372102684521065,-0.614787996799908,-2.17776100333854,-0.185410213238924,-0.159411731080294,-0.684444516767446,-0.335741016941587,0.631825118995927,-0.299322493175729,-0.07552676108264,-0.162057549716774,0.0808819506777434,-1.73210341897099,-0.216121266920867,-1.00088889070806,-1.0438387628427,-1.70222218100457,-0.921386633702051,-0.403824806597152,-0.924255657561768,-1.68719185716705,-2.00642580333893,-0.678621035436964,-1.27373298658451,-0.574581971571508,-0.931199142166112,-0.371028723521323,-1.23421199189277,-2.18181707623966,-1.18263934257827,-0.51367871324025,-1.19763712844185,-1.721793623286,-0.366747509133904,-0.588612262708145,-0.132124687914567,0.0406713451037339,-0.052360734686215,-0.263183486187878,-0.548412502794432,-0.742561779184175,-0.0586307222065348,-1.76389926538766,-0.438386020582249,-1.56284600712518,-2.04405613893007,0.0068507403655772,-0.346971837204433,-0.365438306019953,-0.108512939618074,-0.155722554023254,-0.461010599264912,-0.234824659351299,-0.494262936374934,-0.248627204622017,-0.97751938169957,-0.222889888523175,-0.290194763649249,-0.272565543209174,-0.923623262244529,-0.513686399206826,-0.806285753680263,-0.578140587304589,0.1900902623362431
38,JB914,2.70573622549377,-0.537159922290882,0.713164939103692,0.0881807790989829,-0.0629581300215108,0.414943734798646,-0.454502016845728,-4.15064785462683,-1.76225392972056,-2.03967345311765,-1.95147074243744,-1.49758983061762,-1.19145582718619,-1.36710754796002,-1.18778081836226,-1.04646395454403,-1.24123081576345,-2.86482880587205,-0.289916599809779,-0.195843420031146,-1.20102012186955,-1.10443426664829,0.31118883143132,-0.931140073053847,-2.13231548578432,-0.365208482014714,-1.83735959129613,-0.647831244255338,-0.606056183651142,-2.38589997109135,-2.6881032418941,-2.69615040051022,-2.03788203793123,-2.7655496756344,-1.27291982599567,-1.32199643565851,-2.33713090278096,-0.61131415101285,-1.11860562601789,-1.96284713524072,-1.03481202032877,-0.351314992052827,-2.28303666631876,-1.44501926725206,-0.463444700554731,0.0279857169305031,-0.834184937083398,-1.22889077851528,-0.874285106307254,-0.366326508595739,-0.431773037516016,-0.25290126128386,-0.373004182648243,-0.475229245030551,-0.326926031642904,-0.427634211282353,-0.755381844310793,-0.819377715615251,-0.34785636176389,-1.28355214631155,-1.03143504994145,-0.935505098691705,-0.694869068462455,-0.930322929360702,-0.499821936379099,-0.339232467756692,-0.575177464349875,-0.291003684444565,-0.42224600815866,-0.300248155517909,-0.799101113932078,-0.222784676985125,-0.0128077661513222,-0.309114204795158,-1.11790832231065,-0.548546707546889,-0.86751520869689,-0.921119623377837,0.9364083687840986
39,JB916,9.4047979455992,0.459389406182829,1.75013057477895,0.538805429178111,0.546518834367725,-0.921574654849251,0.0873867197531506,-0.0075966184683612,-0.9192801899571,-1.35492352324197,0.316606743132953,-0.330733562157517,-0.946882784295666,0.577481019907623,0.119667593857318,0.165093996960912,-0.101656639599875,-2.51906083390598,0.114844650507085,0.560468910995105,-0.265891570227611,0.172471743198236,1.22801585293422,-0.269180726140127,-0.099785313751793,0.105324274213523,0.346191441599749,-1.90157997482929,-0.703783792121542,-0.0077694589585596,-0.571866321969165,-1.19128150403217,-0.767463942746545,-0.328469514256436,-0.60479072323926,-0.490793513837957,0.209792471555822,-0.0346078614970618,-0.737497731652015,0.479493215863276,-0.497855716860895,-0.15287543174529,-2.37263738725372,-1.56619546982496,-0.807704888626686,0.0390796397698689,-1.27385141823816,-1.79491324836757,-0.372101452485634,-0.0461088223299399,-0.227928764919968,0.202915345032829,0.138650703705106,0.0232720845298028,0.0901746392879312,-0.346457347898276,0.236055772482694,-0.649249891005332,0.296309473644505,-0.250822812872869,-0.697194177547311,0.409013669170959,0.576993246995895,-0.136986985833451,0.0744084424292321,0.031642376410437,0.370100322950241,0.449391476340231,0.201068975335946,0.340510524433022,-0.031650587719589,0.541463247050199,0.322761357131086,0.647118343171122,0.0109554891428933,0.294713000250217,-0.0957982291516655,0.103971299452383,0.1430230476739055
40,JB917,5.41887283143036,0.342952212691108,0.536928551267639,0.427864792552524,-0.10570597258624,-0.109057991015893,0.190324143520407,0.335216139145798,0.615258156461796,-2.605177937513,0.918644306697404,0.209207771093392,0.122220591926737,0.905316587703707,0.928279367026224,1.15319756625399,0.32873074806171,-2.31698056036329,0.337135752956068,0.527508284090951,0.204978628253854,0.341564321830246,0.796592393420212,-0.158670532545393,0.582420593429567,0.486528348601035,-0.627562770077978,0.310531798498472,0.578294483335929,0.660519057949028,0.174283348936452,-0.355544029183809,-0.545690439818046,0.026342787060032,0.668417062358476,-0.25207331851417,-0.350159237655534,0.0469664118572124,0.297649351471478,0.230958618921492,0.350812278487517,0.388434606826168,0.251217804168986,-1.22557002325627,-0.198218661570936,0.477210591915282,-0.570569183998177,-0.320270749172424,0.305000127001511,-0.0365210146556381,0.380035664954643,0.616289052367683,0.355779147649849,0.250999632501567,0.121509087359735,0.174849564963944,-0.26962781562811,-0.795692023023373,0.173039994894884,-0.945510782131011,-0.664361139062681,-0.039769327838318,0.273062450648159,0.0973589147998886,0.327976549597815,0.285735269961648,0.13742699403688,0.2646207914765,0.123288142370185,0.235943358138685,0.604118707196384,0.292053372960349,0.326008928370725,0.251637598296144,-0.0260997267663062,0.0827640897200379,0.182529631322714,0.0758255317766107,0.1152579848249567
41,JB918,10.7810875279108,0.0909002719250529,1.59956670405456,0.278003433214157,0.310122270831364,3.10651238002338,0.129033832027313,0.145511920791633,-0.387436284922307,0.141717603095797,0.25975227012031,-0.234755928062389,-0.0138288011898592,0.347797577615767,0.644519883629437,0.264444964406711,0.0302103723756049,-0.450597040922362,-0.0556653576176543,0.161570939078955,0.017725714595051,0.199854316747228,1.31301050617516,-0.297632796494607,0.751054783528287,0.0297075425527192,-0.110038203029166,0.0892417000451601,0.938453152248494,-0.0721689861882587,-0.260689635266137,-0.415252145097981,-0.360665951901549,-0.778688427896862,-0.210458330834652,-0.725949282578827,-1.29074638816122,-0.183281929798159,0.159324825082692,0.122395561767829,0.151149769314541,0.0921981826497233,-0.0193090973070413,-1.73520974985243,-0.839316640517033,0.0658341647880716,-0.656576760349388,-0.351039891534651,-0.134502257577886,-0.236820446845481,0.149299976387155,0.309064824177222,0.196401118154937,0.164192248395425,-0.142197767336252,-0.0579058888860675,-0.022568652158414,0.0730139693897752,0.115096348969967,-0.0561379307031774,0.274584202597271,-0.111078547162625,0.113823446193222,-0.0612552673527834,0.100503872606592,0.204523883372358,0.0760060812519782,0.367067101810886,0.0223825470886031,0.255297365798,-0.0831582643523673,0.40774833974772,0.146961742441485,0.406036590585906,-0.218078814078499,0.0775748801319796,0.0607446320601351,-0.050492958428366,0.0501870294199659
42,JB929,18.0649451421681,0.134836903782912,1.07476093404258,0.145506903726261,0.0736520628558142,2.13850154010041,-0.21774062279923,0.0608160474993861,-0.725259561411332,0.0578683900902089,0.245662084377757,-0.170407710138505,-0.0698437550279033,0.857004188227412,0.16742200024798,0.550573233080056,0.123443410436022,-0.894156864844852,-0.003414085110299,0.246323694637297,0.0007328326775627,0.233818943661376,1.08868742147106,-0.232077235187887,0.112424784468785,0.0001558837638793,-0.0968854554624732,-0.10749390991546,-0.852075808375529,-0.265185187045938,-0.62089104173643,-0.709902551822935,-0.829473924562423,-0.654906212920684,-0.203475776699251,-1.45450336671962,-1.12178284801812,-0.516357201043132,0.250754123381533,0.104838393662298,-0.0980534463636772,-0.0108087729371814,-0.480784871306176,-1.85663085147016,-0.632870398423788,0.096323148031019,-0.966747942864276,-0.603952952723707,-0.298812468756331,-0.835834334661547,0.0220136823930721,0.0550682257827798,-0.0019313953667967,-0.317647868278917,-0.0869794808274319,-0.0093884657081876,-0.0498410352310326,-0.156689777981084,-0.239590972930102,-0.073527522198564,0.490192786952092,0.0020519766528092,0.0535712009748106,-0.0935638521290237,-0.0019057284226762,0.0147369122138583,-0.19502693696685,0.0668504124043508,-0.202419492904413,-0.105975146906119,-0.286610414886091,0.0919892888177005,-0.137581263279235,0.0200291071213459,-0.219718448842132,-0.062838393290879,-0.0464733609854664,-0.0178535467193188,0.0553303510240789
43,JB930,4.78318563329035,0.150534337737524,0.811878752618963,0.141848431546949,0.161032309819836,1.55739299464607,-0.23934968570326,0.15109141761622,-0.373392756481775,0.0824186660149166,0.15014112873152,0.182414356541063,-0.0996558727756551,0.652727239658343,-0.285990002225082,0.632549368278191,0.0532145646287534,-0.376750968741794,-0.142722875590563,0.0990144352226879,-0.0470819259857798,0.259262199176559,0.903320582859707,-0.226400741645748,0.0506053290168055,-0.195609705228519,-0.262920285532437,-0.0695878131051779,-1.00078355967226,-0.328584476993716,-0.515099796939912,-0.62716863139674,-0.264578714509238,-0.485138172305854,-0.396894352389747,-0.934215105650284,-1.61878153750688,-0.201913589943203,-0.119709506596419,-0.295786702937693,-0.074360181923856,-0.0606744134447132,-0.219862018816703,-1.65178884153857,-0.600632681172051,-0.117974995821432,-0.742449478741125,-0.666070355691696,-0.25306615851706,-0.49245633213165,-0.0020156951205109,0.0598413467271239,-0.0516673875283504,-0.264020070678854,-0.111631292812018,-0.0841597595578252,-0.169311138263528,-0.175981930041403,-0.312981444536786,-0.0654392056803521,0.392021368014939,-0.0984134588344347,-0.173162998454042,-0.257811014684746,-0.172284425500376,-0.0639540558266775,-0.261581583322538,-0.0198454282080269,-0.183955454046268,-0.118342910299766,-0.293267232392982,0.0296425483877038,-0.183303873640967,-0.0362527716689798,-0.257482342627707,-0.169081766592802,-0.0410755065208127,-0.226374782473346,0.0952533284186566
44,JB931,5.62388594843261,0.0039981212867898,0.763036170111047,0.110927749313135,0.341700285872771,0.220932319611126,-0.383949497656159,-0.27721259464245,-0.328855418706804,0.351832949056357,-0.0564050050439285,0.282416859735134,-0.0038290945752452,0.179194605748458,-0.115515849426303,0.515987634529473,-0.318855290519041,-0.24547178344789,0.0031004871588247,0.179019347795175,-0.227345457151971,-0.0568271501429876,0.799444231764438,-0.0567671002528394,0.188939063916754,-0.188826226448465,0.0915765236922268,-0.955499407241244,0.0160248400974142,-0.0365964319320097,-0.687161337577416,-0.310623193736047,-0.277912599717823,-0.33245755096587,-0.0092877366787262,-0.82965378706781,-0.512138949072162,-0.336343785820387,-0.391844504426069,0.176321438083309,-0.0850080908829423,-0.161052745432851,-0.571506192113478,-1.84034401001387,-0.825875210688633,-0.0220687091806262,-0.736478221761919,-0.927182617033292,-0.598712664587909,-0.837383484133436,-0.0904027317754603,0.039622076978642,-0.348701983399817,-0.513041676882511,-0.250225797580745,-0.291276104760683,0.0401676947256158,-0.277057777409174,0.041177968822013,-0.489598287478479,-1.09424789789673,0.109802269500786,-0.0209705339606538,-0.567794705477603,-0.232258787560316,-0.17847014734827,-0.194259010862885,0.225055272983368,0.0459593260707784,0.224158471222723,-0.0399543707132058,0.284356017509414,0.133944828691041,0.225350022904573,-0.0875820023007987,-0.208985136770341,0.0544670580254736,-0.247982433568951,0.1847903470614699
45,JB934,7.55345377761205,-0.582326519422131,0.474454776067374,-0.906553409391094,-1.6949621428103,1.22729568830054,-0.280390015922565,-0.0587353646098445,0.636063666472663,-3.80035076725958,-0.304666354161243,-0.351683646655275,-0.24268535587715,-2.04986857353747,-0.422669633316832,-0.183261928842673,-3.56658960926157,-2.46296084474124,0.0155635933403665,0.18509848635273,-3.10945857192507,-2.91445279033566,-0.91378951401052,-2.12691857067838,0.196478606011202,0.03036396794705,-0.868314633020516,-0.237938348745448,0.208154897768682,-0.285279794059276,-0.122945394221314,-1.04543786859371,-0.937144883545614,-0.458979924319888,-0.125605900608628,-0.321978157875805,-0.787242802181206,-0.13645033888455,0.421208811154513,0.161178609450696,-0.272346522701682,0.188968262230812,-0.639995931983679,-1.10102694909633,-0.254333395782575,-0.0113931733786349,-1.00989927851079,-1.03869891138744,-0.568567740437453,-0.761816958831797,-2.01114952994341,0.161156396399003,-0.110820109858579,-0.181635697237243,-0.188653889361015,-2.05533350358567,-0.215169250483256,-2.05507830840188,-0.180312860529223,-4.12867449985453,-2.69441037604798,-0.300269109878373,-0.0284863892859486,-0.499600486246365,-0.0135285982543352,-0.216911810928989,-0.237305919414467,-0.0584192414361178,-0.081453112855295,-0.121092552136046,-0.190861349288114,0.017790488250679,-0.0402329198437985,0.0500797698699824,-0.30195348197696,-0.220762980712093,-0.152307549364569,-0.493214319109176,0.6088185345729847
