"","gene","wt1","wt2","fkh2d_1","fkh2d_2","fkh2-S2A_1","fkh2-S2A_2","wt_mean","fkh2d_mean","fkh2s2a_mean","wt_fkh2d","wt_fkh2s2a","fkh2d_fkh2s2a"
"1771520_at","YNL149C",2.48394890470478,-0.42872405198426,2.45621250668699,2.50557330239916,3.10017383806455,-0.757734268127357,1.02761242636026,2.48089290454307,1.1712197849686,1.45328047818281,0.143607358608338,-1.30967311957448
"1771521_at","YOR099W",3.23795553396909,3.98128200210156,3.10090732239844,3.71201283132638,3.76635425441334,3.43693511570074,3.60961876803532,3.40646007686241,3.60164468505704,-0.203158691172915,-0.00797408297828417,0.195184608194631
"1771522_at","YLR239C",2.99373065769827,-0.288609404646607,1.59950355971911,0.983062153736654,-0.378836810060533,0.575664670726902,1.35256062652583,1.29128285672788,0.0984139303331844,-0.061277769797949,-1.25414669619265,-1.1928689263947
"1771523_at","YDL160C-A",2.48651877743679,0.816026361679065,2.83544963830326,-1.33199388084236,0.432686899037605,0.35125198864828,1.65127256955793,0.751727878730451,0.391969443842943,-0.899544690827477,-1.25930312571499,-0.359758434887508
"1771524_at","SPBC21B10.11",7.97912196481666,7.8568358686818,8.81699346939019,8.93289593604998,8.09135231604152,8.22346365511302,7.91797891674923,8.87494470272009,8.15740798557727,0.956965785970855,0.239429068828038,-0.717536717142817
"1771525_at","YNL161W",1.52863752762065,0.301832314666568,-0.521930875611822,-1.24151815194802,-0.842461918360482,-0.249069265647539,0.915234921143611,-0.881724513779921,-0.545765592004011,-1.79695943492353,-1.46100051314762,0.33595892177591
"1771526_at","YPL132W",2.74740938905409,3.13760547704952,2.79126378680289,3.51125827420871,2.65042693903458,0.470384416914474,2.9425074330518,3.1512610305058,1.56040567797453,0.208753597453993,-1.38210175507728,-1.59085535253127
"1771527_at","YER088C",0.343840219075941,1.72117659743832,-0.217987125754586,2.79466350677488,-1.77636142703933,2.67944609023098,1.03250840825713,1.28833819051015,0.451542331595822,0.255829782253017,-0.580966076661306,-0.836795858914323
"1771528_at","SPBC15D4.13c",7.20773577109293,6.9233054964566,6.81984922451057,7.04156390662306,7.17762978402405,7.32775766795208,7.06552063377476,6.93070656556682,7.25269372598807,-0.134814068207946,0.187173092213305,0.321987160421251
"1771529_at","YDR380W",-0.835051298960137,1.31373123797362,-0.906999293825249,0.22416745991557,-1.57958301500847,2.38053025762588,0.239339969506742,-0.34141591695484,0.400473621308705,-0.580755886461582,0.161133651801963,0.741889538263545
"1771530_at","YCR093W",0.881324038711384,0.691287793497762,2.48046061936231,2.00871748691346,-0.987271899526883,1.68259087129052,0.786305916104573,2.24458905313789,0.347659485881817,1.45828313703331,-0.438646430222757,-1.89692956725607
"1771531_at","YJL139C",-0.104208651330681,0.919675412173361,2.68828849054658,0.962016533360652,3.67709796497526,0.653691616863519,0.40773338042134,1.82515251195362,2.16539479091939,1.41741913153228,1.75766141049805,0.34024227896577
"1771532_at","SPBC947.03c",7.25660930464663,6.71729416007241,7.3704820658502,7.62534923048872,6.81754418133757,6.72193065405941,6.98695173235952,7.49791564816946,6.76973741769849,0.510963915809939,-0.217214314661032,-0.728178230470971
"1771533_at","YAR031W",-0.448035176575479,1.2770385182611,-0.742066363040569,-0.828305466395019,2.04810772868453,2.82104394159787,0.41450167084281,-0.785185914717794,2.4345758351412,-1.1996875855606,2.02007416429839,3.21976174985899
"1771534_at","YPL193W",1.0515203813229,-0.613245883384223,0.898486550848556,-1.63764384649204,0.413153811433918,1.1660911800006,0.219137248969336,-0.369578647821743,0.789622495717259,-0.588715896791079,0.570485246747922,1.159201143539
"1771535_at","SPAC3H1.14",8.08367743478827,7.91586084781131,9.10329297525145,9.32217302511833,8.69305380264074,7.99029639643929,7.99976914129979,9.21273300018489,8.34167509954001,1.2129638588851,0.341905958240225,-0.87105790064488
"1771536_at","YER101C",2.68101994614585,2.62393762851188,1.97887349281945,2.05917652887795,0.708749567899076,1.12757328392014,2.65247878732887,2.0190250108487,0.918161425909608,-0.633453776480166,-1.73431736141926,-1.10086358493909
"1771537_at","SPBC16G5.01",10.9616257787864,10.6780198786798,11.3879662865805,11.2667737320331,11.1541999889398,10.9291001986286,10.8198228287331,11.3273700093068,11.0416500937842,0.507547180573672,0.221827265051033,-0.285719915522639
"1771538_at","SPBC428.20c",8.26044438162458,7.88503881591922,8.60881519323508,8.63949282992583,8.57616343780561,8.39402096478058,8.07274159877189,8.62415401158045,8.4850922012931,0.55141241280856,0.412350602521201,-0.139061810287359
"1771539_at","YNL242W",2.46749817668779,-1.96247695926277,2.03479758488304,2.16351601530006,1.36840790210957,1.66506153299503,0.252510608712509,2.09915680009155,1.5167347175523,1.84664619137904,1.26422410883979,-0.582422082539251
"1771540_at","YNL121C",3.64397444729522,2.9009521637878,3.61636785929758,3.55089547873512,3.3392024852379,2.41651606253528,3.27246330554151,3.58363166901635,2.87785927388659,0.311168363474839,-0.394604031654921,-0.705772395129759
"1771541_at","SPAC23C11.03",9.00500466962977,8.61927049405434,9.70525447893273,9.94074221160639,10.2427958807945,9.97525652656314,8.81213758184206,9.82299834526956,10.1090262036788,1.01086076342751,1.29688862183679,0.286027858409286
"1771542_at","YNL113W",2.48981217831876,1.41627252804759,-2.11975020979,-0.725960872331806,-0.947845338919078,0.973786184194107,1.95304235318317,-1.4228555410609,0.0129704226375142,-3.37589789424408,-1.94007193054566,1.43582596369842
"1771543_at","SPAC30.02c",10.3405035834752,10.1214618861491,10.7865016695543,10.8306818862013,10.5485858124794,10.5064055444033,10.2309827348122,10.8085917778778,10.5274956784414,0.577609043065625,0.296512943629224,-0.2810960994364
"1771544_at","YDR395W",-0.0598025613496068,-0.65467816244527,3.05645552162333,1.73144646831721,2.1392258913102,0.75517727878432,-0.357240361897438,2.39395099497027,1.44720158504726,2.75119135686771,1.8044419469447,-0.946749409923014
"1771545_at","SPAC16.01",9.65950774916165,9.71065234921218,9.08113842112024,9.15490190584386,9.24349784437914,9.23411018134272,9.68508004918692,9.11802016348205,9.23880401286093,-0.567059885704863,-0.446276036325983,0.12078384937888
"1771546_at","YMR004W",-0.164751409176158,1.17258023940037,-1.73106635795225,-0.44125869093299,2.48465569233091,2.24250192378755,0.503914415112104,-1.08616252444262,2.36357880805923,-1.59007693955472,1.85966439294712,3.44974133250185
"1771547_at","SPBC21C3.09c",8.66860467890507,8.60068200232388,7.00285785411325,6.96580362749495,8.39797787778689,8.5608675200149,8.63464334061448,6.9843307408041,8.47942269890089,-1.65031259981038,-0.155220641713587,1.49509195809679
"1771548_at","SPBC354.09c",8.83701382520898,8.92243499595459,9.11762385040717,9.21495114178659,8.91669904054706,8.92956837167353,8.87972441058178,9.16628749609688,8.9231337061103,0.286563085515095,0.0434092955285141,-0.243153789986581
"1771549_at","YNR031C",0.782185071756383,-1.0584742371288,0.432005501338856,-1.18658648248105,1.02950814183563,2.06593027064325,-0.138144582686209,-0.377290490571098,1.54771920623944,-0.239145907884889,1.68586378892565,1.92500969681054
"1771550_at","YAL064W-B",4.15075861198727,4.01743214186052,4.09447093670566,3.98641814736176,3.01739242818193,3.54384175391321,4.0840953769239,4.04044454203371,3.28061709104757,-0.0436508348901885,-0.803478285876326,-0.759827450986138
"1771551_at","YDR520C",-0.075661879744564,-0.648717764597566,-1.06177515661029,0.0139864895606862,-1.08302066134208,0.451229479849541,-0.362189822171065,-0.5238943335248,-0.315895590746271,-0.161704511353735,0.0462942314247937,0.207998742778529
"1771552_at","YDR217C",-0.347595027595326,0.552902160468032,-0.310799803620515,0.904175063289562,-0.0548608700959814,0.259874610971833,0.102653566436353,0.296687629834524,0.102506870437926,0.194034063398171,-0.00014669599842751,-0.194180759396598
"1771553_at","SPCC1682.11c",9.07396689610934,9.32272594154163,9.03857471613014,8.98839555270162,8.91968403278803,9.28851630572442,9.19834641882549,9.01348513441588,9.10410016925623,-0.184861284409608,-0.0942462495692595,0.0906150348403489
"1771554_at","YOL104C",0.192348215259748,-0.0933239818801622,0.119743097135642,-0.606702782504278,0.54509412142141,0.107724531807061,0.0495121166897927,-0.243479842684318,0.326409326614236,-0.292991959374111,0.276897209924443,0.569889169298554
"1771555_at","SPBC9B6.07",11.065482349689,10.9043177991605,11.5126978278505,11.6806580979985,11.0783617737459,11.1112445177795,10.9849000744247,11.5966779629245,11.0948031457627,0.611777888499748,0.109903071337978,-0.50187481716177
"1771556_at","SPAC1952.03",8.72167550375382,8.15926326059337,9.36654444557358,9.35167939087849,9.02145742311177,9.22211662754339,8.44046938217359,9.35911191822604,9.12178702532758,0.918642536052445,0.681317643153989,-0.237324892898457
"1771557_at","YIR031C",0.133332961983425,1.70042463938876,1.87610809704771,-0.716121908849594,-0.551723534939097,-0.524748988787008,0.916878800686093,0.579993094099057,-0.538236261863053,-0.336885706587036,-1.45511506254915,-1.11822935596211
"1771558_at","SPCC962.05",8.07071733318543,7.04820624805227,7.95386934026479,8.01493205633265,7.80320067379789,7.75734159817215,7.55946179061885,7.98440069829872,7.78027113598502,0.424938907679866,0.22080934536617,-0.204129562313696
"1771559_at","YHR122W",2.31049217839049,1.08840230380925,-0.884821607401809,0.279652037090574,1.63295870497586,1.8897689318057,1.69944724109987,-0.302584785155618,1.76136381839078,-2.00203202625548,0.0619165772909145,2.0639486035464
"1771560_at","SPAC8C9.03",8.09100805071286,7.8382368141659,8.02729623736266,8.03481677208118,8.15134864195657,8.42832901299254,7.96462243243938,8.03105650472192,8.28983882747455,0.0664340722825418,0.325216395035177,0.258782322752635
"1771561_at","YPL141C",2.64621639986375,1.94383740682011,-1.0844167658884,-1.26049082510721,0.793702867787232,0.115943940470416,2.29502690334193,-1.17245379549781,0.454823404128824,-3.46748069883974,-1.8402034992131,1.62727719962663
"1771562_at","YDR067C",1.32776792256461,0.414930463268851,1.26937805583612,1.17904068030336,-1.80641703312129,-0.390283029394138,0.871349192916731,1.22420936806974,-1.09835003125772,0.352860175153009,-1.96969922417445,-2.32255939932746
"1771563_at","SPCC970.03",11.6415989811052,11.7517619436915,11.3869972296648,11.3327963709635,11.4417976490536,11.3648957107528,11.6966804623984,11.3598968003141,11.4033466799032,-0.33678366208423,-0.293333782495214,0.0434498795890157
"1771564_at","SPCC736.02",9.87965863977433,9.78767353241587,10.6275655214894,10.8721834546678,10.2490634520231,9.86669679412333,9.8336660860951,10.7498744880786,10.0578801230732,0.916208401983504,0.224214036978111,-0.691994365005392
"1771565_at","YDR184C",-0.974585671856046,-3.27159389346949,-2.7656568272154,2.16301946902985,-1.92745958624262,-2.23762292866918,-2.12308978266277,-0.301318679092773,-2.0825412574559,1.82177110357,0.0405485252068711,-1.78122257836313
"1771566_at","YAR002C-A",0.946126633419761,-0.586729725456348,-0.0977260525397957,-0.617510462857357,-0.332412975247005,0.187945763382925,0.179698453981706,-0.357618257698576,-0.07223360593204,-0.537316711680283,-0.251932059913746,0.285384651766536
"1771567_at","YDR524C",0.105241610913556,-1.07820709879369,-1.59273545905781,-1.71039019034752,-0.478743270959212,-0.177041587599755,-0.486482743940067,-1.65156282470267,-0.327892429279483,-1.1650800807626,0.158590314660583,1.32367039542318
"1771568_at","YBL067C",1.38478338151576,2.52837225430509,-0.156745774094387,0.366974925820886,1.47231535404455,2.65123421514571,1.95657781791042,0.10511457586325,2.06177478459513,-1.85146324204718,0.105196966684709,1.95666020873188
"1771569_at","YDR428C",1.28299718563492,2.66885583253495,1.61387377384603,-2.18693655229534,-0.295247403846785,-0.273564409818611,1.97592650908494,-0.286531389224654,-0.284405906832698,-2.26245789830959,-2.26033241591763,0.00212548239195615
"1771570_at","SPBC27B12.10c",10.7885870074019,10.998300884988,11.2620515850719,11.4953674171175,11.9306939581079,10.6183550592093,10.893443946195,11.3787095010947,11.2745245086586,0.485265554899721,0.381080562463659,-0.104184992436062
"1771571_at","SPCC777.09c",12.5011538786539,12.5628134926914,11.5478406126304,11.3661482959499,12.2142738372585,12.2913442581056,12.5319836856726,11.4569944542901,12.2528090476821,-1.07498923138249,-0.279174637990554,0.795814593391938
"1771572_at","SPAC589.12",10.8918952353679,11.1354267995027,11.2047431811772,11.4027980852703,10.8801838729129,11.1044784157883,11.0136610174353,11.3037706332238,10.9923311443506,0.29010961578847,-0.021329873084742,-0.311439488873212
"1771573_at","SPBC428.17c",8.53669228781744,8.27259501531663,9.26891080028111,9.54225796150353,8.8769365804031,8.74177786105649,8.40464365156704,9.40558438089232,8.80935722072979,1.00094072932529,0.404713569162759,-0.596227160162528
"1771574_at","YDR213W",-0.596174261882837,-0.70045190198368,-1.18044967854563,-1.33809426159033,-1.20367115030429,-0.947895319189853,-0.648313081933258,-1.25927197006798,-1.07578323474707,-0.61095888813472,-0.427470152813814,0.183488735320906
"1771575_at","YGR089W",-1.9217681628872,-1.11486139858407,1.14489707909184,2.04462573330715,1.27996150252425,1.08088824686086,-1.51831478073563,1.59476140619949,1.18042487469255,3.11307618693513,2.69873965542818,-0.414336531506942
"1771576_at","SPAC1952.04c",9.25969895220006,8.9427778776595,9.43192205164423,9.43399777986671,8.13629700597032,8.94292688793483,9.10123841492978,9.43295991575547,8.53961194695257,0.331721500825688,-0.561626467977209,-0.893347968802898
"1771577_at","YBR015C",0.440099773209753,1.6662685098526,2.73464000916427,0.492123697416643,1.07806059713767,0.43810098705431,1.05318414153118,1.61338185329046,0.75808079209599,0.560197711759282,-0.295103349435186,-0.855301061194468
"1771578_at","YDR036C",3.88584126572667,2.80673370464859,2.29852654718417,2.39534083641614,2.38999117593947,1.15203710395763,3.34628748518763,2.34693369180016,1.77101413994855,-0.999353793387471,-1.57527334523908,-0.575919551851606
"1771579_at","YOL127W",4.18732098530906,3.47403099374965,2.78931239449133,1.2405041210128,-0.935800181423963,3.05922631553051,3.83067598952935,2.01490825775207,1.06171306705327,-1.81576773177729,-2.76896292247608,-0.953195190698793
"1771580_at","YKL161C",1.95280069656184,3.19030587940919,3.20264776998814,2.91348868498772,2.81451424175042,2.23887454508598,2.57155328798551,3.05806822748793,2.5266943934182,0.486514939502418,-0.0448588945673123,-0.53137383406973
"1771581_at","SPBC1539.05",7.39500209146677,7.20127888045922,8.37075643710677,8.85060736034645,8.09589970175696,8.04985426496384,7.29814048596299,8.61068189872661,8.0728769833604,1.31254141276362,0.774736497397404,-0.537804915366213
"1771582_at","SPBC9B6.09c",9.44971462966755,9.44209170517716,8.83123690593533,8.87836524231065,9.38694011403656,9.44614557400742,9.44590316742235,8.85480107412299,9.41654284402199,-0.591102093299366,-0.0293603234003683,0.561741769898997
"1771583_at","SPAC1006.01",10.9438493972157,11.1413290494079,11.3467595097805,11.3275357030599,10.8875324111356,10.9855321308127,11.0425892233118,11.3371476064202,10.9365322709742,0.294558383108388,-0.106056952337642,-0.40061533544603
"1771584_at","SPAC823.13c",10.1532708146208,9.82101006621114,9.99293827469157,9.72216429783668,10.0800639218274,9.94450451044533,9.98714044041599,9.85755128626413,10.0122842161364,-0.12958915415186,0.0251437757203785,0.154732929872239
"1771585_at","YOR008C",3.27268466910809,-1.20079791475447,1.18350499234522,3.83516541956303,3.05315036460637,2.95778798568154,1.03594337717681,2.50933520595412,3.00546917514396,1.47339182877731,1.96952579796715,0.496133969189837
"1771586_at","SPAPB17E12.05",12.7975184306552,12.9207915648059,13.0596815768954,12.9024149435045,12.726739359754,13.2052884376595,12.8591549977306,12.9810482602,12.9660138987067,0.121893262469397,0.106858900976157,-0.0150343614932407
"1771587_at","SPAC18B11.04",10.4274509089494,10.2234027381549,10.8261108698178,11.0802120962302,10.0060355498604,9.70706663034625,10.3254268235521,10.953161483024,9.85655109010332,0.62773465947182,-0.468875733448833,-1.09661039292065
"1771588_at","YMR179W",-1.1240465984088,0.937869841253976,-1.69303047086437,2.40523466396862,1.8384036535387,-0.76910300590288,-0.0930883785774108,0.356102096552125,0.534650323817911,0.449190475129536,0.627738702395322,0.178548227265786
"1771589_at","SPBC839.06",5.61996984538512,5.56286102685788,6.33312635182548,6.72463062937767,4.80299180008208,4.61830000065519,5.5914154361215,6.52887849060158,4.71064590036863,0.937463054480077,-0.880769535752865,-1.81823259023294
"1771590_at","SPCC24B10.13",10.4155372901803,10.4254494808696,10.0352226142531,10.0586273745784,10.1051830030766,10.1296449136726,10.420493385525,10.0469249944158,10.1174139583746,-0.373568391109192,-0.303079427150355,0.0704889639588373
"1771591_at","YDR297W",2.64489929816606,1.47900492372918,-1.09514542262034,-1.51649705398224,-1.06062727360649,0.705210717479215,2.06195211094762,-1.30582123830129,-0.177708278063637,-3.36777334924891,-2.23966038901126,1.12811296023766
"1771592_at","SPBC1773.02c",9.40000810530407,9.1289635955718,9.83195831147514,9.84510971068198,9.12899743201001,9.08823563748016,9.26448585043794,9.83853401107856,9.10861653474509,0.574048160640627,-0.155869315692847,-0.729917476333474
"1771593_at","SPACUNK12.02c",9.41276209326037,9.49817398183314,9.57575923180506,9.58913212433954,9.17005729495965,8.99494082917319,9.45546803754676,9.5824456780723,9.08249906206642,0.126977640525546,-0.372968975480337,-0.499946616005882
"1771594_at","SPAC328.08c",6.3178897640153,6.10817756980564,7.23621201780803,7.49007281394392,6.51969020545077,6.67837878859594,6.21303366691047,7.36314241587597,6.59903449702335,1.1501087489655,0.386000830112882,-0.764107918852618
"1771595_at","SPAPB1E7.06c",5.35072754233536,5.16870001495402,6.80709301726546,6.74879730097037,5.70372123794851,5.92493927300602,5.25971377864469,6.77794515911792,5.81433025547726,1.51823138047323,0.554616476832575,-0.963614903640653
"1771596_at","YOR298C-A",-0.267996105985439,0.654924509055405,0.475785394100319,2.591671604863,2.02978807555847,0.972624998475258,0.193464201534983,1.53372849948166,1.50120653701686,1.34026429794668,1.30774233548188,-0.0325219624647965
"1771597_at","SPAPB18E9.05c",12.6651440409866,12.8031318542396,12.6135227573529,12.7309783922681,12.5096808725058,12.2939530297238,12.7341379476131,12.6722505748105,12.4018169511148,-0.061887372802591,-0.332320996498305,-0.270433623695714
"1771598_at","YOR061W",1.67015219636575,0.109922937466892,1.70318154156172,-0.541612077905126,0.650095619822691,-0.356543086968666,0.890037566916321,0.580784731828299,0.146776266427012,-0.309252835088022,-0.743261300489309,-0.434008465401287
"1771599_at","YIL112W",0.98577590988218,3.29434026410828,0.0635190548115552,1.10425462919984,1.87587419200717,2.60444157679658,2.14005808699523,0.5838868420057,2.24015788440187,-1.55617124498953,0.100099797406644,1.65627104239617
"1771600_at","SPBC12C2.04",11.9898548063429,12.1380625225072,11.8311047222418,11.5962647692164,11.5883249506735,11.5089975112222,12.0639586644251,11.7136847457291,11.5486612309479,-0.350273918696017,-0.515297433477205,-0.165023514781188
"1771601_at","SPBC1703.08c",7.09284161651705,6.98981408934626,8.17411917748029,8.19799044010632,7.34392819857001,7.45237797677394,7.04132785293165,8.18605480879331,7.39815308767197,1.14472695586165,0.356825234740318,-0.787901721121335
"1771602_at","YGL172W",2.7151760504463,0.60291516631397,2.54535479290942,3.04767421002084,0.228769694556173,2.09388014434349,1.65904560838014,2.79651450146513,1.16132491944983,1.13746889308499,-0.497720688930305,-1.6351895820153
"1771603_s_at","SPCC794.02",3.88493371825318,3.63034411587504,3.27642881537511,3.78258327966611,4.01855027842135,2.4205242127888,3.75763891706411,3.52950604752061,3.21953724560507,-0.228132869543502,-0.538101671459035,-0.309968801915534
"1771604_at","SPBC1861.02",7.60116256927524,7.66123953408444,6.86352455465141,6.36179659797396,8.24768473226876,8.22786194046293,7.63120105167984,6.61266057631268,8.23777333636585,-1.01854047536715,0.606572284686011,1.62511276005316
"1771605_at","SPAC630.10",10.413039876212,10.2181729223483,11.1776436710232,11.0043600191944,10.7317690920165,10.806053456592,10.3156063992801,11.0910018451088,10.7689112743043,0.775395445828668,0.45330487502415,-0.322090570804518
"1771607_at","SPAC17H9.03c",8.89803290891347,8.59995317525661,9.23063741747702,9.07959028569592,8.64823753440522,8.47688287059452,8.74899304208504,9.15511385158647,8.56256020249987,0.406120809501431,-0.186432839585169,-0.5925536490866
"1771608_at","SPAC3G6.11",7.2638874206152,6.97163585680664,7.48097369789859,7.34378250058616,7.52600731973216,7.85599440510627,7.11776163871092,7.41237809924237,7.69100086241922,0.294616460531449,0.573239223708296,0.278622763176847
"1771609_at","YFR025C",2.32978524141384,0.0660664267798182,-1.38099275239872,3.14710960983788,2.45681724837562,-0.221870190617573,1.19792583409683,0.883058428719581,1.11747352887902,-0.314867405377247,-0.0804523052178043,0.234415100159442
"1771610_at","SPBC646.15c",8.1897075104942,8.33470254818315,8.65741292006011,9.04599696588073,8.77601294097195,8.39705577197362,8.26220502933868,8.85170494297042,8.58653435647278,0.589499913631744,0.324329327134107,-0.265170586497637
"1771611_at","YIR004W",-0.761573254233324,0.802261345780656,-0.222715117859968,2.13851348448385,0.519621643827151,2.744519293365,0.0203440457736659,0.957899183311941,1.63207046859608,0.937555137538275,1.61172642282241,0.674171285284136
"1771612_at","YPL138C",0.355039523505152,0.722669486902427,0.191909733383672,2.41382343880178,2.48460525927492,-0.21939597099471,0.53885450520379,1.30286658609273,1.13260464414011,0.764012080888937,0.593750138936316,-0.17026194195262
"1771613_at","SPCC162.02c",7.99850866096055,7.91911551525909,7.82923275585605,7.54079659300184,7.63848128009817,7.84356946860828,7.95881208810982,7.68501467442895,7.74102537435322,-0.273797413680875,-0.217786713756595,0.0560106999242791
"1771614_at","YDR306C",3.60746621686982,3.03605657829319,1.82665351612441,3.41539484705914,3.11733484443407,2.35901281381656,3.3217613975815,2.62102418159177,2.73817382912531,-0.700737215989731,-0.583587568456189,0.117149647533542
"1771615_at","YKL183C-A",2.12359614175342,3.1586148106668,3.04110075156682,2.7887683785689,1.90073054252706,2.23575495581194,2.64110547621011,2.91493456506786,2.0682427491695,0.273829088857747,-0.572862727040609,-0.846691815898356
"1771616_at","SPAC20G8.01",8.95972335698752,8.81432435632495,9.00849335337378,9.19622724201205,8.97736620613939,9.344430239871,8.88702385665624,9.10236029769292,9.1608982230052,0.21533644103668,0.273874366348959,0.0585379253122795
"1771617_at","SPAC26A3.12c",8.97191436828432,8.79964960663985,8.75171214823823,8.83449971492239,8.872075029714,9.03140396369429,8.88578198746209,8.79310593158031,8.95173949670414,-0.0926760558817818,0.0659575092420539,0.158633565123836
"1771618_at","SPBC83.05",8.2757312226252,7.95191053380046,8.58077515386275,8.53092640488148,8.2213432514176,8.52534332435587,8.11382087821283,8.55585077937211,8.37334328788674,0.442029901159282,0.259522409673908,-0.182507491485374
"1771619_at","YGL047W",0.964022071654602,-2.01868063290229,-0.3661424149687,1.79482649308226,1.82575656407027,-0.694181977826058,-0.527329280623843,0.714342039056779,0.565787293122106,1.24167131968062,1.09311657374595,-0.148554745934674
"1771620_at","YPR162C",1.1246443850179,3.74726996194499,-0.735841765516323,0.271340188825113,1.87285700456568,2.92866742981028,2.43595717348145,-0.232250788345605,2.40076221718798,-2.66820796182705,-0.0351949562934633,2.63301300553359
"1771621_at","SPAC1B3.16c",11.2759667393465,11.4045132307145,9.88679419309651,9.89799691962489,12.0175750221069,11.807293144931,11.3402399850305,9.8923955563607,11.9124340835189,-1.44784442866982,0.572194098488421,2.02003852715824
"1771622_at","SPBC83.17",12.6372791556604,12.7215800204317,12.8187539837047,12.7497326187699,12.3681357426556,12.4240457381021,12.6794295880461,12.7842433012373,12.3960907403788,0.104813713191254,-0.283338847667244,-0.388152560858497
"1771623_at","SPAC1D4.09c",10.5581124664272,10.2185715490995,10.67954145673,10.546195951067,10.2991676960777,10.5142414171574,10.3883420077634,10.6128687038985,10.4067045566176,0.224526696135115,0.0183625488541672,-0.206164147280948
"1771624_at","YDR453C",0.00700503703116515,-0.848203308582398,0.648689394914483,-1.8815276629197,1.53105812249212,-1.33872280471179,-0.420599135775617,-0.616419134002607,0.0961676588901623,-0.195819998226991,0.516766794665779,0.71258679289277
"1771625_at","SPBC8D2.14c",7.76453624040535,7.83165437415854,7.78498616048119,7.95584645063797,8.20692796939218,7.7713914634836,7.79809530728195,7.87041630555958,7.98915971643789,0.0723209982776334,0.191064409155945,0.118743410878311
"1771626_at","YKR081C",3.04993288682298,3.27870311783649,0.219163546108194,1.54047483277808,0.18875183955107,-1.38511265157309,3.16431800232974,0.879819189443135,-0.59818040601101,-2.2844988128866,-3.76249840834075,-1.47799959545414
"1771627_at","YGR295C",1.26475880181758,3.42199110676793,3.46255887325271,3.0182183367267,0.421301809624336,1.86895467724762,2.34337495429276,3.24038860498971,1.14512824343598,0.897013650696951,-1.19824671085678,-2.09526036155373
"1771628_at","SPCC794.03",6.37804955104462,6.42776944296191,5.72314772684353,5.9041356975107,6.21560084347273,5.97391989467376,6.40290949700327,5.81364171217712,6.09476036907325,-0.589267784826151,-0.308149127930022,0.281118656896129
"1771629_at","YOR213C",-0.276036864503253,-0.670599620200463,-1.39661373281022,-0.941231880683657,-0.466883117278973,-1.30989985923547,-0.473318242351858,-1.16892280674694,-0.888391488257224,-0.695604564395079,-0.415073245905366,0.280531318489713
"1771630_at","YDR272W",-0.889267533294988,0.16209896166841,-0.0227727903706955,-0.171730309548039,-1.17444750346964,0.0293849071582904,-0.363584285813289,-0.0972515499593672,-0.572531298155674,0.266332735853922,-0.208947012342385,-0.475279748196307
"1771631_at","SPCC825.01",9.72151502605943,9.1415446572082,10.6276027406645,10.7752195361136,11.1882644656572,11.0057111324366,9.43152984163382,10.701411138389,11.0969877990469,1.26988129675522,1.66545795741308,0.395576660657856
"1771632_at","YDR273W",3.1219330298334,3.16460691033305,3.25568140729367,2.4836696244503,3.43321665026174,2.1073365926527,3.14326997008322,2.86967551587199,2.77027662145722,-0.273594454211238,-0.372993348626007,-0.0993988944147697
"1771633_at","YPR191W",-0.19549621790869,-0.437276079112065,-0.468156466541897,-0.282138877696864,-0.231001194280319,-0.655879302573493,-0.316386148510378,-0.37514767211938,-0.443440248426906,-0.0587615236090027,-0.127054099916529,-0.0682925763075261
"1771634_at","YJR046W",2.9666563767298,1.51500685815524,3.39669446406857,3.79949518724061,2.4288293829151,3.05982918402521,2.24083161744252,3.59809482565459,2.74432928347016,1.35726320821207,0.503497666027635,-0.853765542184433
"1771635_at","SPCC16A11.16c",8.69970794724829,7.98177379731252,9.41412068777587,9.59978678988656,9.04232245178213,9.08314280409407,8.3407408722804,9.50695373883121,9.0627326279381,1.16621286655081,0.721991755657696,-0.444221110893114
"1771636_at","YNL212W",-0.458896146119447,1.74321118933475,0.105087916861983,-0.621527379978075,1.25760875844156,0.210310257269261,0.64215752160765,-0.258219731558046,0.733959507855411,-0.900377253165696,0.0918019862477606,0.992179239413457
"1771637_at","SPBC16G5.11c",8.54146762495319,8.16713782125668,8.94488060946234,9.07967277622152,8.8671868548643,8.48257012697104,8.35430272310493,9.01227669284193,8.67487849091767,0.657973969736998,0.320575767812734,-0.337398201924264
"1771638_at","YDR237W",-1.12198903013125,0.160202458163068,-0.854508686770794,-0.879343543047871,-0.749782407354981,2.17185987989712,-0.480893285984091,-0.866926114909333,0.71103873627107,-0.386032828925242,1.19193202225516,1.5779648511804
"1771639_at","YLR410W",2.47176471352862,2.57917691748479,0.655779297079454,3.10840223911812,2.28275240574441,2.60419093879753,2.52547081550671,1.88209076809879,2.44347167227097,-0.643380047407923,-0.0819991432357399,0.561380904172183
"1771640_at","SPAC12G12.12",10.9205905439767,11.1052104251026,10.6571812614259,10.5761290521133,10.6840438656369,10.4623643738116,11.0129004845396,10.6166551567696,10.5732041197243,-0.396245327770018,-0.439696364815362,-0.0434510370453438
"1771641_at","SPAC16A10.08c",6.27634165076099,6.28503141212294,6.97846644268202,7.53605078992639,6.83049613295592,6.65113803847925,6.28068653144197,7.2572586163042,6.74081708571758,0.976572084862233,0.460130554275612,-0.51644153058662
