"","gene","p_val","WT1","WT2","WT3","rpl3201_1","rpl3201_2","rpl3201_3","rpl3202_1","rpl3202_2","rpl3202_3","wt_mean","rpl3201_mean","rpl3202_mean","rpl_mean","wt_rpl3201","wt_rpl3202","rpl3201_rpl3202","wt_rpl"
"1770506_at","YIL162W",0.647587354787834,3.80556926408307,3.41501107240858,4.47607185568932,3.95350772027273,4.32593538773743,1.32975039277414,2.61460164521801,5.13325375441327,4.19616333612989,3.89888406406032,3.20306450026143,3.98133957858706,3.59220203942425,-0.69581956379889,0.0824555145267341,0.778275078325624,-0.306682024636078
"1770507_at","YJL125C",0.959928760384065,-1.84475414079749,2.64726458698337,-0.255417435362495,-0.543298722974605,1.15875035925742,0.297775672132992,-1.52613920414189,1.78967850510187,-0.548696662530503,0.182364336941127,0.304409102805269,-0.0950524538568379,0.104678324474215,0.122044765864141,-0.277416790797965,-0.399461556662107,-0.0776860124669121
"1770508_at","YNL116W",0.498444298042552,0.51704335986777,3.11278924512996,1.28323200191605,-1.30251392770517,2.5064711190896,3.46738476460995,0.0553432233793785,-0.0571289574114215,0.554783520401264,1.63768820230459,1.55711398533146,0.184332595456407,0.870723290393934,-0.0805742169731336,-1.45335560684819,-1.37278138987505,-0.766964911910661
"1770509_at","SPBC1706.02c",0.756370122345045,1.70278943006255,3.88990847907492,2.67638865178191,1.31075598214568,2.02446314792525,6.44530200567171,2.21848350750623,3.40032922113592,3.03006639157558,2.75636218697313,3.26017371191421,2.88295970673924,3.07156670932673,0.503811524941083,0.126597519766115,-0.377214005174968,0.315204522353599
"1770510_at","YLR233C",0.539230937416925,-0.352684426013607,0.386103960820488,-0.584963133359833,-1.13422500452194,3.25514406799401,-0.863307773486504,1.10326861079407,-0.0815872926065155,-0.52639173380558,-0.183847866184317,0.419203763328523,0.165096528127324,0.292150145727923,0.60305162951284,0.348944394311641,-0.254107235201199,0.47599801191224
"1770511_at","SPCC790.03",0.394249526396146,9.12937355775003,8.3384724310116,7.89588646672403,7.82686017011376,8.02311216944175,7.95382547002794,8.05666230394236,7.47823028579691,8.96487930299712,8.45457748516189,7.93459926986115,8.16659063091213,8.05059495038664,-0.519978215300735,-0.287986854249754,0.231991361050981,-0.403982534775244
"1770512_at","YKR050W",0.0806961331062119,2.78485589302467,4.09126367163387,1.72898316945895,0.415123237543772,3.27070647798082,1.04346944667469,0.977967003486702,0.0453612574982184,-0.160812732861408,2.86836757803916,1.57643305406643,0.287505176041171,0.931969115053799,-1.29193452397274,-2.58086240199799,-1.28892787802526,-1.93639846298536
"1770513_at","YPL033C",0.111781324392044,-0.384417283982991,-0.988460267420246,-1.57767285751497,-0.843361533208012,2.55997855374267,2.72794154286599,-0.156533608057764,0.0062851935505094,-1.44551173853585,-0.983516802972736,1.48151952113355,-0.531920051014368,0.47479973505959,2.46503632410628,0.451596751958367,-2.01343957214792,1.45831653803233
"1770514_at","YDL112W",0.28512362565438,1.414563603222,2.14410251750024,-0.792642097476162,0.570022218372995,4.62887790676531,2.96445490494311,0.728715543203216,1.50702328391777,3.17148157035034,0.922008007748694,2.72111834336047,1.80240679915711,2.26176257125879,1.79911033561178,0.880398791408414,-0.918711544203363,1.3397545635101
"1770515_x_at","YLR461W",0.379482597614287,-0.646707502059992,-0.607344801130774,-0.072412109172518,-0.598408588400684,-0.135616513930841,-0.579596687682349,0.435165715172768,-0.641772011630836,0.459561690572912,-0.442154804121094,-0.437873930004625,0.0843184647049476,-0.176777732649839,0.00428087411646977,0.526473268826042,0.522192394709572,0.265377071471256
"1770516_at","SPAC22G7.09c",0.336799724909364,10.3902470904063,10.0913989008031,10.192330945621,10.4953304428954,10.5949821400939,9.81303942804171,10.3423410182181,10.4643826064926,10.5496564141866,10.2246589789435,10.3011173370103,10.4521266796325,10.3766220083214,0.0764583580668532,0.22746770068899,0.151009342622137,0.151963029377921
"1770517_at","YPL034W",0.789982928026592,-1.92706029709474,3.22621563377304,1.43076406698568,-0.519994377374352,0.918264312214351,2.35066638373992,-0.751296185673176,0.758979626001977,-0.119539266472126,0.909973134554659,0.916312106193306,-0.0372852753811083,0.439513415406099,0.00633897163864716,-0.947258409935767,-0.953597381574414,-0.47045971914856
"1770518_at","YDL103C",0.603014646020384,-0.265553971530063,-1.76783033148682,-1.2670670593901,-1.73426280090358,2.10897200312526,-2.14618269933633,-2.86135444243829,-0.853141506806757,2.12933576499923,-1.10015045413566,-0.590491165704884,-0.528386728081938,-0.559438946893411,0.509659288430777,0.571763726053723,0.062104437622946,0.54071150724225
"1770519_at","YHL018W",0.372859680607657,-0.232820056558455,2.45605078098578,0.771911324401589,-0.956501863577518,0.573036264164934,-0.187704266491552,-0.641948984110351,2.58878452220332,-1.1865386955968,0.99838068294297,-0.190389955301379,0.253432280832054,0.0315211627653375,-1.18877063824435,-0.744948402110917,0.443822236133432,-0.966859520177633
"1770520_at","SPAC17G6.10",0.793141489168467,10.0229574233485,9.63919501248719,10.3519818569273,9.97569476384668,9.9463996286413,10.4776048107545,10.0968016025365,9.85718487621482,10.0628538544261,10.004711430921,10.1332330677475,10.0056134443925,10.06942325607,0.12852163682647,0.000902013471458574,-0.127619623355011,0.0647118251489651
"1770521_at","SPAC27F1.03c",0.0118713546447231,10.1190497970872,9.81606119366737,10.0604550932422,9.37282086081646,9.42135612406616,9.42735110477286,9.69677814228611,9.35166217115423,9.52513071762424,9.99852202799894,9.40717602988516,9.52452367702153,9.46584985345335,-0.591345998113777,-0.473998350977411,0.117347647136366,-0.532672174545594
"1770522_at","SPBC106.17c",0.0119676006843653,9.79806169568077,10.0177495596019,9.72011846115766,10.3739198301253,11.1070761836799,12.0119897623405,10.4267721156607,10.4546454990062,10.579266928637,9.84530990548012,11.1643285920486,10.486894847768,10.8256117199083,1.31901868656844,0.641584942287835,-0.677433744280606,0.980301814428138
"1770523_at","SPAC1805.04",0.224700619421557,8.62580196624382,8.33158094040675,8.49660843744821,8.8439722226462,8.47256333206441,8.49725826940749,8.82495507215299,8.37984307507655,8.91848322177468,8.48466378136626,8.6045979413727,8.70776045633474,8.65617919885372,0.119934160006446,0.223096674968479,0.103162514962033,0.171515417487463
"1770524_at","SPBC12D12.07c",0.248160980136694,10.0078029447375,9.72079252270227,9.47321670283779,10.4476314282386,10.1765778650149,9.02889318882007,10.279887484889,10.4475930431847,10.0442040745546,9.73393739009251,9.88436749402455,10.2572282008761,10.0707978474503,0.150430103932036,0.523290810783594,0.372860706851558,0.336860457357815
"1770526_at","SPBC530.02",0.050447872360046,5.11500239970265,5.13888149614933,5.90044685218176,6.18880221973896,5.58364403172477,7.17474112838282,5.76594025714398,6.26747109493158,8.34881922390554,5.38477691601125,6.31572912661552,6.79407685866037,6.55490299263794,0.930952210604273,1.40929994264912,0.478347732044848,1.1701260766267
"1770527_at","YFR048W",0.142097231224865,2.17536568592231,0.884732081398677,0.524529764598424,2.96802613574826,3.128709310678,2.38658932600347,2.76789312742209,2.38039922937196,0.37721793092546,1.19487584397314,2.82777492414324,1.84183676257317,2.33480584335821,1.63289908017011,0.64696091860003,-0.985938161570076,1.13992999938507
"1770528_at","SPBC776.14",0.411044472385071,9.49941684468797,9.01752034218868,9.08112597492709,9.45822194710253,9.21201882787005,9.11732569980241,9.53099389347639,9.22115982713744,9.63135391514771,9.19935438726792,9.26252215825833,9.46116921192051,9.36184568508942,0.0631677709904128,0.2618148246526,0.198647053662187,0.162491297821505
"1770529_at","YOL032W",0.823043797795461,2.899869838485,2.94805198281397,0.638757565347738,-1.16143190499754,1.53643906934334,2.94081062744855,2.38044555843973,3.83737988846511,1.98352525473848,2.16222646221557,1.10527259726478,2.73378356721444,1.91952808223961,-1.05695386495079,0.571557104998869,1.62851096994966,-0.242698379975959
"1770530_at","SPAC3G9.02",0.779674335543623,8.43616059454246,8.28355384945481,7.4373384818388,8.00855781765992,7.75662565448536,8.73618278677738,8.43080207906028,7.55895096569827,8.48014043637174,8.05235097527869,8.16712208630755,8.15663116037677,8.16187662334216,0.114771111028864,0.104280185098075,-0.0104909259307888,0.109525648063469
"1770531_at","SPCC16A11.05c",0.0967387759665712,9.66458905053003,8.83103688605902,9.42123460040621,10.1680849262386,9.8781884514834,9.35641309932267,10.1637188846694,9.94293760594797,10.2426002082248,9.30562017899842,9.80089549234821,10.116418899614,9.95865719598113,0.495275313349792,0.810798720615621,0.315523407265829,0.653037016982706
"1770532_at","YLR303W",0.165072978608737,-0.0476538703623707,0.938299228475149,3.43688147752813,3.11052343300683,4.49981898152541,4.11022051356067,2.82292749799057,3.78929058348824,3.33325455131113,1.44250894521364,3.9068543093643,3.31515754426331,3.61100592681381,2.46434536415066,1.87264859904968,-0.591696765100989,2.16849698160017
"1770533_at","SPBC660.08",0.204866273172099,7.89730850791659,8.34908709239952,8.54160088836278,7.43864344778694,7.72294417412825,8.70068613648339,7.80178549141678,7.70070572553759,7.95721224581851,8.2626654962263,7.95409125279952,7.81990115425763,7.88699620352858,-0.308574243426771,-0.44276434196867,-0.134190098541898,-0.375669292697721
"1770534_at","YJL100W",0.848552290944887,0.911971135769643,0.209791316532916,2.3161461478497,1.36523720198706,0.814771243910903,1.98931606451507,1.39759316079028,-0.0424169357066003,2.22499361871371,1.14596953338409,1.38977483680435,1.19338994793246,1.2915823923684,0.243805303420259,0.0474204145483779,-0.196384888871881,0.145612858984318
"1770535_at","YCR042C",0.681947686082546,0.974482301772681,1.47279712487076,3.46912319752195,1.26706732709385,2.95113368547579,0.00706055844525949,-0.172613650757313,4.14807688004085,0.949602529361168,1.97213420805513,1.40842052367163,1.6416885862149,1.52505455494327,-0.563713684383499,-0.330445621840231,0.233268062543267,-0.447079653111865
"1770536_at","YGL001C",0.0890297765092091,3.3168441300124,2.18971405575721,3.08179042957739,-1.49165552124094,3.01694559091718,-0.0929706952629456,-0.172683605860276,3.5468932890438,1.76362371873404,2.86278287178233,0.477439791471101,1.71261113397252,1.09502546272181,-2.38534308031123,-1.15017173780981,1.23517134250142,-1.76775740906052
"1770537_at","SPAC6G9.11",0.111200237996511,11.0809937742171,11.1284967699915,11.2110773272344,11.4906659909233,11.5097300255394,10.9132166582063,11.505659809871,11.4712973392434,11.160541198697,11.140189290481,11.304537558223,11.3791661159372,11.3418518370801,0.164348267741994,0.238976825456174,0.0746285577141794,0.201662546599085
"1770538_at","YPR200C",0.368843972487824,-1.7009318728378,2.7467822386361,2.65147490394965,-1.58959122256637,-0.827598497427768,0.0302107030300133,-0.332466988391208,0.433285260502438,-0.445094614370724,1.23244175658265,-0.795659672321375,-0.114758780753165,-0.45520922653727,-2.02810142890402,-1.34720053733581,0.680900891568211,-1.68765098311992
"1770539_at","YLR387C",0.313187268630061,2.04765433155364,1.95406401466351,-1.62100308344659,0.144497419664592,3.67058614769661,3.19328082706938,1.41046424804207,2.6674318559714,3.39754748319536,0.793571754256854,2.33612146481019,2.49181452906961,2.4139679969399,1.54254971055334,1.69824277481275,0.155693064259415,1.62039624268305
"1770540_at","YJL068C",0.247201933129165,2.31657342509761,2.65644846521508,-0.412024464374657,3.23535408665701,4.60133142234004,3.87818312053589,0.779786220474858,2.54078404836312,3.44114477659115,1.52033247531268,3.90495620984432,2.25390501514305,3.07943061249368,2.38462373453164,0.733572539830368,-1.65105119470127,1.559098137181
"1770541_at","YGR272C",0.0528969424469315,3.41584153363764,2.98979909135348,3.89005144242873,1.76101543970934,-1.41967315061241,2.12985167033946,-0.0588516699626945,3.65034175263245,2.81162579616381,3.43189735580662,0.823731319812128,2.13437195961119,1.47905163971166,-2.60816603599449,-1.29752539619543,1.31064063979906,-1.95284571609496
"1770542_at","YJL158C",0.725270027785893,3.92884913915263,1.71432120927078,1.95408074025345,3.8432068620698,1.1776968779124,1.82154562217624,1.34068169948936,1.52449867670494,3.56143127223315,2.53241702955895,2.28081645405281,2.14220388280915,2.21151016843098,-0.251600575506143,-0.390213146749803,-0.13861257124366,-0.320906861127973
"1770543_at","YCR023C",0.306723030226837,0.713921869956998,0.262695746121291,1.78303634294493,0.385812206543025,3.69177754533993,1.03768606742884,2.9841510175338,-0.304750297838057,3.09447339222146,0.919884653007739,1.7050919397706,1.9246247039724,1.8148583218715,0.78520728676286,1.00474005096466,0.2195327642018,0.89497366886376
"1770544_at","SPAC212.02",0.876883996729935,3.57562553630627,3.44217609410098,5.13225615202779,4.01408263596883,4.15432791072736,3.73495912562981,4.09585998254753,5.1357924941073,3.76020862186977,4.05001926081168,3.96778989077534,4.33062036617487,4.1492051284751,-0.0822293700363441,0.280601105363187,0.362830475399532,0.0991858676634214
"1770545_at","SPCC4F11.04c",0.812392224661427,5.21307812071614,5.49461695119113,5.97272405819337,5.35390530221509,5.67874733022916,5.69447975988452,4.81347217330105,6.08234566909323,5.31034923344215,5.56013971003355,5.57571079744292,5.40205569194547,5.4888832446942,0.0155710874093753,-0.158084018088073,-0.173655105497448,-0.0712564653393493
"1770546_at","SPAC6B12.04c",0.333046449643541,10.0369459127868,9.73723648950166,9.64931839174637,9.64094350848685,9.64252445382978,10.9942747028923,9.90243611067122,9.76690049669529,10.4828277050705,9.80783359801159,10.092580888403,10.050721437479,10.071651162941,0.284747290391371,0.242887839467391,-0.0418594509239796,0.263817564929381
"1770547_at","SPAC4F8.07c",0.259583280844887,13.1181617914263,13.5159192904095,12.8241339272137,12.8464449995831,12.9960576470467,12.6058192176393,12.8070031739424,13.2797042899058,12.509494516998,13.1527383363498,12.8161072880897,12.8654006602821,12.8407539741859,-0.336631048260156,-0.287337676067779,0.0492933721923769,-0.311984362163967
"1770548_at","YMR279C",0.348613155993089,4.22168126443338,2.95825732407559,3.90924162319868,3.98890549308191,4.89493401386404,3.32787688545941,4.13291288836811,3.84912077860149,4.90102544403061,3.69639340390255,4.07057213080178,4.29435303700007,4.18246258390093,0.374178726899236,0.597959633097523,0.223780906198287,0.486069179998379
"1770549_at","YDL057W",0.232569549691676,1.1248785583075,1.06770552835074,0.408464326659464,2.10222210052835,0.405731878263981,-0.993660967900569,0.596596953381384,-1.17674255438367,0.0124239911520274,0.867016137772571,0.504764336963921,-0.189240536616752,0.157761900173584,-0.36225180080865,-1.05625667438932,-0.694004873580674,-0.709254237598986
"1770550_x_at","SPBC1348.13",0.482903012714647,-3.44423852169377,2.71915836940598,-2.39319747289073,1.91277978507225,3.07363377598854,2.53303964704344,-2.48732851785501,2.776365286277,-3.5305036756198,-1.03942587505951,2.50648440270141,-1.08048896906593,0.712997716817738,3.54591027776092,-0.0410630940064274,-3.58697337176734,1.75242359187724
"1770551_at","YGL038C",0.647950452669961,1.53443978341766,0.309558496264528,0.173125558807738,-1.2096067561533,3.84883206728405,-0.436785249556896,-0.673798815751891,-0.328245881080553,0.362058427226563,0.672374612829975,0.734146687191285,-0.213328756535294,0.260408965327995,0.0617720743613099,-0.885703369365268,-0.947475443726578,-0.411965647501979
"1770552_s_at","SPAC977.07c",0.267707723633888,6.13163951711734,5.82363008569838,5.33344809328312,6.01880633317937,5.28398982986462,6.10270708306585,6.80342020796164,8.83938267246251,5.66838316259989,5.76290589869961,5.80183441536995,7.10372868100801,6.45278154818898,0.0389285166703361,1.3408227823084,1.30189426563807,0.68987564948937
"1770553_at","SPBC16H5.11c",0.336488112659696,10.8716714020846,10.5759529737203,10.8332467746661,10.6598878407601,10.5853861698566,10.3723743761895,10.6717405550867,10.8733099619637,10.6560018685243,10.7602903834903,10.5392161289354,10.7336841285249,10.6364501287302,-0.221074254554933,-0.0266062549654222,0.194467999589511,-0.123840254760179
"1770554_at","YML117W",0.921184285640271,0.29094796189042,0.409044003750122,3.10086313466953,-1.5291754240407,3.77810883885762,1.01661758847677,0.840196228180017,1.91771076426716,2.31189915598146,1.26695170010336,1.0885170010979,1.68993538280955,1.38922619195372,-0.178434699005459,0.422983682706187,0.601418381711645,0.122274491850364
"1770555_at","SPBP35G2.09",0.00339721649281986,9.38044906624644,9.32516285960936,9.20324608957015,8.8909312552719,8.76525876251673,9.14810470094714,9.00875102777774,8.9244740850228,8.57807540958934,9.30295267180865,8.93476490624525,8.83710017412996,8.88593254018761,-0.368187765563396,-0.465852497678693,-0.0976647321152964,-0.417020131621046
"1770556_at","YLL038C",0.584291467590707,0.966733962256256,3.47395640914867,0.261713269115785,0.413064288605613,2.5602269476613,0.848598394085855,-0.653020686636391,0.753639761911493,1.53682919233446,1.56746788017357,1.27396321011759,0.545816089203189,0.90988964966039,-0.293504670055982,-1.02165179097038,-0.728147120914402,-0.657578230513182
"1770557_at","SPAC1250.01",0.234777569792306,9.40880410265236,9.1538697263602,9.65054699564118,9.73729725998428,9.82698503990337,9.40306758032861,9.50824901634974,9.49196582671908,9.88974106557521,9.40440694155125,9.65578329340542,9.62998530288135,9.64288429814338,0.251376351854171,0.225578361330097,-0.0257979905240742,0.238477356592133
"1770558_at","YDL105W",0.813452909703242,1.18256195532528,0.777276430009052,-0.334300037266687,1.50640625190791,0.588361647613061,-0.865074953164799,-1.62265403479746,1.59351020241027,1.0108742888131,0.541846116022549,0.40989764878539,0.327243485475306,0.368570567130348,-0.131948467237159,-0.214602630547243,-0.0826541633100837,-0.173275548892201
"1770559_at","YBR217W",0.677792953062645,1.88567363168445,-0.681896480328157,-0.245243829615165,2.92255115580254,-0.185485658503267,0.167426062392807,-1.56921876795964,-0.666706054248654,-1.50864478402599,0.319511107247042,0.968163853230695,-1.24818986874476,-0.140013007757033,0.648652745983652,-1.5677009759918,-2.21635372197546,-0.459524115004076
"1770560_at","SPAC29A4.06c",0.193926309646638,9.39691399274808,8.75743463484475,9.53588546487684,8.86608385417977,8.53868721126094,9.05985414522509,8.88734719168935,8.58670616061445,8.75166104884812,9.23007803082322,8.8215417368886,8.74190480038397,8.78172326863629,-0.408536293934624,-0.488173230439251,-0.0796369365046274,-0.448354762186938
"1770561_at","SPAC1751.01c",0.0392024584731377,11.2809749947144,11.8196448144605,11.9025446752657,10.3700537068648,10.5021885108342,11.4221413330368,10.6124481244202,10.865490280437,7.91168542710045,11.6677214948135,10.7647945169119,9.79654127731922,10.2806678971156,-0.90292697790157,-1.8711802174943,-0.968253239592727,-1.38705359769793
"1770562_at","YGR024C",0.455294150547364,-1.98271344999228,0.486803907888429,-0.790205220730149,-1.62668240421937,-1.16597547907712,-1.48276689006115,-1.34014558599602,-1.16332028214787,-1.72845225196244,-0.762038254277999,-1.42514159111921,-1.41063937336878,-1.417890482244,-0.663103336841214,-0.64860111909078,0.0145022177504339,-0.655852227965997
"1770563_at","SPBC725.08",0.90443494259111,10.5312476002482,10.1390088075911,10.522308821306,10.3883746182939,10.3294414921981,10.4161603940138,10.5039645912624,10.2410267502815,10.6167180774631,10.3975217430484,10.3779921681686,10.453903139669,10.4159476539188,-0.0195295748798117,0.0563813966205675,0.0759109715003792,0.018425910870377
"1770564_at","SPCC794.10",0.000506727740578452,9.77214425803497,9.8351540817133,9.99388446491037,9.12588267912128,9.07502776867982,9.21879974379812,9.26070162759074,9.02707075720466,9.4323464904718,9.86706093488622,9.13990339719974,9.24003962508907,9.1899715111444,-0.727157537686473,-0.627021309797147,0.100136227889326,-0.67708942374181
"1770565_at","YDR127W",0.782403266682415,4.96042463757732,1.6644140200487,2.15875577019286,1.93809631119408,3.98653851717048,4.15426572202113,1.87430623690916,3.97814627511138,3.6716420060278,2.92786480927296,3.35963351679523,3.17469817268278,3.26716584473901,0.431768707522274,0.246833363409822,-0.184935344112452,0.339301035466048
"1770566_at","YOR028C",0.775434599578984,0.887664969000651,3.1830096929951,-0.789548105339138,-0.663331061674265,0.780123226989623,3.7330659020669,-1.209771484168,-0.836767303381749,2.19089161574748,1.09370885221887,1.28328602246075,0.0481176093992452,0.665701815929999,0.18957717024188,-1.04559124281963,-1.23516841306151,-0.428007036288873
"1770567_at","YLR265C",0.324992713978765,-0.839412513621601,3.45815662260438,-0.862373036748032,3.37501437872045,3.06020674464232,2.06494832412286,2.95454006313984,1.13881577233445,2.03597547728425,0.585457024078249,2.83338981582854,2.04311043758618,2.43825012670736,2.2479327917503,1.45765341350793,-0.790279378242362,1.85279310262911
"1770568_at","SPCC320.11c",0.00106998120744814,9.16013879226583,8.58031385162091,9.01285579682896,11.1234913370386,11.0135729338835,9.409854586373,10.474428007283,10.5398067573616,10.8940112858967,8.91776948023857,10.5156396190984,10.6360820168471,10.5758608179727,1.59787013885981,1.71831253660854,0.120442397748731,1.65809133773418
"1770569_at","YKR057W",0.000205491035815185,3.44164157263111,3.36449753390045,2.84716413060242,-0.869849605153894,0.708987663087013,0.83647375801566,-1.05950851205655,0.360358613545696,1.10670713297698,3.21776774571133,0.225203938649593,0.135852411488708,0.18052817506915,-2.99256380706173,-3.08191533422262,-0.0893515271608847,-3.03723957064217
"1770570_at","SPAC1486.07c",0.232854118192165,10.9393501808044,11.0490004548678,10.7826532393188,10.8589499173321,10.919838178279,9.76790961943494,10.8168343143679,11.1121506862744,10.3520588994298,10.9236679583304,10.5155659050154,10.7603479666907,10.637956935853,-0.408102053315005,-0.16331999163965,0.244782061675355,-0.285711022477328
"1770571_at","YNR043W",0.279017958710267,-0.314210646886192,1.10566151510343,-0.526875069004321,-1.48008320291981,-0.912813461614082,-0.147062010564725,-0.780323834402223,-0.370846470744479,-0.264624013918714,0.0881919330709736,-0.846652891699538,-0.471931439688472,-0.659292165694005,-0.934844824770512,-0.560123372759445,0.374721452011066,-0.747484098764979
"1770572_at","YMR237W",0.283064038336119,3.25369258691944,-0.00909848930893202,-0.296114459919909,-1.25307874424767,0.31448592343173,-0.678547513951099,-1.30839133392112,0.377977382197393,-1.40693789347264,0.982826545896866,-0.539046778255681,-0.779117281732123,-0.659082029993902,-1.52187332415255,-1.76194382762899,-0.240070503476442,-1.64190857589077
"1770574_at","SPCC285.09c",0.473578468779947,9.44288020136195,10.2019684438378,10.713074631127,9.4683145036808,9.73104897919619,11.1670599764975,9.41299818701471,9.32834922819619,9.41301611578039,10.1193077587756,10.1221411531248,9.38478784366376,9.75346449839429,0.002833394349258,-0.7345199151118,-0.737353309461058,-0.36584326038127
"1770575_at","YDR400W",0.801438279144481,-0.094688631672844,0.484762550839772,0.785865541309947,-0.257773397866863,1.10116833219982,0.062755438700801,-0.985269749363623,1.65772740117245,0.0397515396956394,0.391979820158958,0.302050124344587,0.237403063834822,0.269726594089704,-0.0899296958143718,-0.154576756324137,-0.0646470605097648,-0.122253226069254
"1770576_at","YPL036W",0.592502225170858,1.06667860747664,0.435497653396703,0.0180454376968513,0.484800990339232,0.48896637126228,0.949042759999882,0.763362424210996,0.737396087280755,0.783678130991103,0.506740566190064,0.640936707200465,0.761478880827618,0.701207794014042,0.134196141010401,0.254738314637554,0.120542173627154,0.194467227823978
"1770577_at","YGR085C",0.51725906188036,1.71292488651421,0.0536165463810416,0.341256402428835,-1.98459065856035,1.51571366578104,1.07332541788779,1.35546717348818,3.74552292889504,2.29874871937575,0.702599278441363,0.201482808369493,2.46657960725299,1.33403120781124,-0.50111647007187,1.76398032881163,2.2650967988835,0.631431929369878
"1770578_at","YFR050C",0.345312547421174,2.27919209076956,1.4035426131048,1.75514909546194,0.489768235233688,2.35723337823179,1.86838650085874,3.8012984465167,2.17265932153011,3.56176152430623,1.8126279331121,1.57179603810807,3.17857309745101,2.37518456777954,-0.240831895004028,1.36594516433891,1.60677705934294,0.562556634667443
"1770579_at","SPAC1D4.08",0.1416647792623,11.1774597054043,11.1336854321788,10.9379912222987,11.5190875984638,11.5420955555001,10.7807589136092,11.2443525991748,11.5207662157238,11.2842366014094,11.0830454532939,11.2806473558577,11.3497851387693,11.3152162473135,0.197601902563765,0.266739685475411,0.0691377829116462,0.232170794019588
"1770580_at","YCR010C",0.240296528978767,1.93509403045781,2.00904770889662,0.960441876286697,4.14552481794714,1.12370233328135,3.94748342584277,2.3148178757542,0.183557127161918,4.05471719997346,1.63486120521371,3.07223685902376,2.18436406762986,2.62830046332681,1.43737565381005,0.54950286241615,-0.8878727913939,0.993439258113101
"1770581_at","SPBC336.10c",0.867272906444533,13.1882565263656,13.5852882924768,13.0393448260431,13.3577086296109,13.9334405832919,12.5112330183338,13.1093146251422,14.109886401693,12.9140184173539,13.2709632149618,13.2674607437455,13.3777398147297,13.3226002792376,-0.00350247121629899,0.106776599767876,0.110279070984175,0.0516370642757895
"1770582_at","SPBC646.05c",0.19110571217931,11.7548053244335,11.8085777853573,11.5096185889566,11.5019185768209,11.4560825266857,11.7251453281063,11.5962322073495,11.4609326996689,11.3695398331794,11.6910005662491,11.5610488105376,11.4755682467326,11.5183085286351,-0.129951755711497,-0.215432319516516,-0.0854805638050191,-0.172692037614006
"1770583_at","YDR353W",0.0418787738909238,3.8229547433712,3.9831111916173,4.79690441318385,1.49287468455065,2.82321346003314,4.47363499770286,1.26531180865975,2.12722928265748,3.90380414358455,4.20099011605745,2.92990771409555,2.43211507830059,2.68101139619807,-1.2710824019619,-1.76887503775685,-0.497792635794958,-1.51997871985937
"1770584_at","YOR125C",0.404735878334259,2.17439350321361,4.92062419529901,4.01333386803871,3.81315729834596,0.849184221763999,1.87722191166887,2.49513833876734,2.70766812881208,4.93021308612712,3.70278385551711,2.17985447725961,3.37767318456885,2.77876383091423,-1.5229293782575,-0.325110670948266,1.19781870730924,-0.924020024602885
"1770585_at","SPCC1322.08",0.0715137699384474,9.89430198417001,10.5299024217308,11.209083806499,9.09366906229578,9.30511206713359,11.2016331048565,9.196378023732,9.02969671606191,8.08151175933531,10.5444294041333,9.86680474476197,8.76919549970974,9.31800012223585,-0.6776246593713,-1.77523390442353,-1.09760924505223,-1.22642928189742
"1770586_at","SPBC23G7.14",0.0789687360455919,7.90192933591853,7.9053178206234,7.95199334732683,7.63268945439652,7.68572717790931,8.07411558741221,7.68438625585257,7.476986990982,7.85431551519718,7.91974683462292,7.79751073990601,7.67189625401058,7.7347034969583,-0.122236094716908,-0.247850580612338,-0.12561448589543,-0.185043337664624
"1770587_at","YLR307C-A",0.283054243985113,2.29018639304403,-1.00734403824396,-0.587966620443349,0.793897234076362,3.93206699494246,1.47169302305258,-1.45961534704709,3.98395688626214,2.38334563147758,0.231625244785574,2.06588575069047,1.63589572356421,1.85089073712734,1.83426050590489,1.40427047877864,-0.429990027126256,1.61926549234176
"1770588_at","SPCC613.12c",0.820691583543643,6.61774520158427,6.23721431357147,5.89222876452449,6.38078171698529,5.93601709754282,5.63839026108996,6.5269628215134,6.07521531952561,6.56395407801012,6.24906275989341,5.98506302520602,6.38871073968304,6.18688688244453,-0.263999734687387,0.139647979789634,0.403647714477021,-0.062175877448877
"1770589_at","YOR252W",0.0517528779446057,3.37612891187494,3.6541440790292,1.61274845419339,-1.2662072829399,1.23799269208737,3.32953188005359,0.149265855571298,0.566034411887394,0.0428526951016947,2.88100714836584,1.10043909640035,0.252717654186795,0.676578375293575,-1.78056805196549,-2.62828949417905,-0.847721442213559,-2.20442877307227
"1770590_at","YGL108C",0.635564143680906,1.89142644740135,4.43879531407081,-0.0566092475893127,1.55351833426188,2.94487841738057,1.98672488803313,-0.72282346375537,2.73583166908307,-0.533050617968339,2.09120417129428,2.16170721322519,0.493319195786455,1.32751320450582,0.0705030419309116,-1.59788497550783,-1.66838801743874,-0.763690966788458
"1770591_at","SPBC17G9.04c",0.262247443612891,8.9179071600617,8.71174550593352,8.40335681605134,8.19386018886724,8.28729183804057,8.74135527303763,8.73700067658456,8.1361319425311,8.53173573925992,8.67766982734886,8.40750243331515,8.46828945279186,8.4378959430535,-0.270167394033708,-0.209380374556996,0.0607870194767113,-0.239773884295351
